Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
130950,dummy_educ3,0.0059030164,0.0065750286,0.0071477663,0.0078045055,0.0084994273,0.0084917908,0.0095532646,0.010637648,0.0112714777,0.0115922108,0.0124245895,0.0218480336,0,0.0999007255,0,0.9976403207,16.63596029,0.0080565101,0.0330431462,0.0195494464,0.3778388698,0.0481481481,0.0249789996,0.1022909507
130950,dummy_educ4,0.0035051546,0.0037953417,0.0040549828,0.0042458954,0.0044979,0.0048033601,0.0045666285,0.0044138984,0.004543719,0.0041160748,0.0042917144,0.0131882398,0,0,0.0468346697,0.5955861016,11.264421535,0.003130966,0.010759832,0.0071019473,0.2175334097,0.0114700267,0.0079877816,0.049179076
130950,age,0.7961359297,1.0406872852,1.1393127148,1.2197938144,1.2886827033,1.1603054601,1.2048109966,1.2702710958,1.2988468881,1.2294387171,1.3013516609,0.7179381443,4.8456128293,0.9976403207,0.5955861016,249.42775869,5687.0663383,1.6648109966,4.5007865598,1.6155097365,56.765948835,3.0402367316,2.1881023291,10.167995418
130950,age_2,14.777334861,19.783321879,21.806269569,23.391859488,24.652668958,22.217350134,23.110668194,24.563573883,25.305643375,24.076219931,25.742848415,12.812035128,89.748888889,16.63596029,11.264421535,5687.0663383,143044.88865,31.827743414,80.472638412,29.76805651,1140.7045514,51.823268423,41.737594502,193.56414662
130950,exper1,0.0104772814,0.0129362352,0.0125773196,0.0113860252,0.0126307751,0.0103780069,0.0108743795,0.0122565865,0.0125085911,0.0113478427,0.0109049255,0.0034898816,0.0481786942,0.0080565101,0.003130966,1.6648109966,31.827743414,0.4077892325,0.0418480336,0.0082092402,0.340137457,0.0213211149,0.0087132493,0.0505231004
130950,exper2,0.0310500191,0.0386101565,0.0402520046,0.041458572,0.0406032837,0.0323634975,0.0311340206,0.0315845743,0.0305536464,0.0270179458,0.0271019473,0.0146926308,0.1797556319,0.0330431462,0.010759832,4.5007865598,80.472638412,0.0418480336,1.3542573501,0.0582894234,0.9026193204,0.0864910271,0.0339289805,0.1730202367
130950,exper3,0.0101489118,0.0137762505,0.0141351661,0.013783887,0.0143108057,0.0108896525,0.0108132875,0.0100343643,0.0092936235,0.0083925162,0.0074532264,0.0059411989,0.0588239786,0.0195494464,0.0071019473,1.6155097365,29.76805651,0.0082092402,0.0582894234,0.438587247,0.3054982818,0.0253913708,0.0107521955,0.0630316915
130950,exper4,0.2709049255,0.3178846888,0.3454219168,0.3634516991,0.3789385262,0.3478045055,0.3579686903,0.3820847652,0.3930355097,0.3869644903,0.40310042,0.2368766705,1.4611989309,0.3778388698,0.2175334097,56.765948835,1140.7045514,0.340137457,0.9026193204,0.3054982818,22.244788087,0.696975945,0.38139748,2.2497518137
130950,exper5,0.0188316151,0.0228636884,0.0248339061,0.0261015655,0.0284154257,0.0250019091,0.0266972127,0.0287590683,0.0268193967,0.0243833524,0.0265139366,0.0284306987,0.1362352043,0.0481481481,0.0114700267,3.0402367316,51.823268423,0.0213211149,0.0864910271,0.0253913708,0.696975945,0.9050782742,0.0385490645,0.1473768614
130950,exper6,0.0089728904,0.010729286,0.0121344024,0.0146620848,0.0163802978,0.013997709,0.0163802978,0.0160442917,0.0162962963,0.0152195494,0.0144406262,0.0083696067,0.0708132875,0.0249789996,0.0079877816,2.1881023291,41.737594502,0.0087132493,0.0339289805,0.0107521955,0.38139748,0.0385490645,0.5939442535,0.0731958763
130950,exper7,0.0652004582,0.0843222604,0.083024055,0.0813516609,0.0789385262,0.0653913708,0.0651317297,0.0654830088,0.0617105766,0.0591981672,0.059877816,0.0686979763,0.3126307751,0.1022909507,0.049179076,10.167995418,193.56414662,0.0505231004,0.1730202367,0.0630316915,2.2497518137,0.1473768614,0.0731958763,2.721428026
