Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
85007,year05,0,0,0,0,0,0,0,0,0,0,0.1122378157,0.0411613161,0.0536191137,0.0371734092,0.0089169127,1.1224957945,18.807533497,0.0103756161,0.0457256461,0.0117402096,0.0170809463,0.4128718811,0.0182337925,0.0790405496
85007,gender,0.0205041938,0.0184925947,0.0247391391,0.0292328867,0.0316209253,0.0322326397,0.0342912937,0.036961662,0.0388438599,0.0396320303,0.0411613161,0.3477125413,0.1432587905,0.1359535097,0.0388320962,2.9692848824,44.865858106,0.0090110226,0.1330478666,0.0297740186,0.0113990613,1.2869998941,0.0188219794,0.2675309092
85007,dummy_educ2,0.0324090957,0.0290564306,0.0384086016,0.0429846954,0.0459256297,0.0478313551,0.0478078276,0.0534544214,0.0530897456,0.0528427071,0.0536191137,0.1432587905,0.4974296234,0,0,4.8827743598,78.859340995,0.0331502112,0.2633900738,0.0674650323,0.0765348736,1.8312374275,0.1016504523,0.3107979343
85007,dummy_educ3,0.0153163857,0.0145517428,0.0177750068,0.0202218641,0.0235745292,0.0250332326,0.0263860623,0.029444634,0.0316326891,0.0350324091,0.0371734092,0.1359535097,0,0.2761419648,0,2.0065171104,27.974519745,0.0095286271,0.1035679415,0.0382439093,0.0220334796,1.05360735,0.0344795135,0.2357452916
85007,dummy_educ4,0.0056348301,0.0048231322,0.0055171927,0.0064818191,0.0068229675,0.0075876104,0.0081052149,0.0082110885,0.0087051655,0.0088816215,0.0089169127,0.0388320962,0,0,0.0796875551,0.699213006,11.137106356,0.003446775,0.0330561013,0.0215982213,0.005505429,0.2888938558,0.0100109403,0.1027444799
85007,age,0.5715411672,0.4847012599,0.6640511958,0.7980519251,0.8711164963,0.9200654064,0.9191360711,1.0306915901,1.0486548167,1.0898984789,1.1224957945,2.9692848824,4.8827743598,2.0065171104,0.699213006,155.80398085,3239.10018,0.8097686073,4.500805816,1.4828778806,1.6567694425,37.582493206,1.8975143223,6.7170350677
85007,age_2,8.8416600986,7.2194407519,10.276436058,13.039679085,14.412730716,15.350335855,15.041525992,17.086075264,17.348771278,18.379792252,18.807533497,44.865858106,78.859340995,27.974519745,11.137106356,3239.10018,77213.286118,13.755925983,70.470502429,23.725893162,28.981766207,635.43782277,31.666592163,103.51296952
85007,exper1,0.0069170774,0.005058407,0.0045525663,0.0050701707,0.005281918,0.0068935499,0.0070347148,0.0071523522,0.0101285776,0.0094227534,0.0103756161,0.0090110226,0.0331502112,0.0095286271,0.003446775,0.8097686073,13.755925983,0.237827473,0.0313385956,0.0073640994,0.0143164681,0.179479337,0.0107873469,0.0324679144
85007,exper2,0.0422906349,0.0396202666,0.0420200689,0.0430552778,0.0436317009,0.0423141624,0.0409848601,0.0428905855,0.0451021681,0.0469137836,0.0457256461,0.1330478666,0.2633900738,0.1035679415,0.0330561013,4.500805816,70.470502429,0.0313385956,1.6022680485,0.0713000106,0.0544190478,1.2074417401,0.0591245427,0.2277577141
85007,exper3,0.0165751056,0.0126695449,0.0137047537,0.0142341219,0.0131283306,0.0133400779,0.0124813251,0.0125636712,0.0111167316,0.0121401767,0.0117402096,0.0297740186,0.0674650323,0.0382439093,0.0215982213,1.4828778806,23.725893162,0.0073640994,0.0713000106,0.465455786,0.0171044737,0.3509593328,0.0198807157,0.0871810557
85007,exper4,0.0125519075,0.0097756655,0.0122931053,0.0133518416,0.0119990118,0.0131753856,0.0133165504,0.0147870175,0.0153163857,0.0158810451,0.0170809463,0.0113990613,0.0765348736,0.0220334796,0.005505429,1.6567694425,28.981766207,0.0143164681,0.0544190478,0.0171044737,0.4117190349,0.3352782712,0.0251508699,0.0999917654
85007,exper5,0.2482266166,0.2248403073,0.273001047,0.3139035609,0.3381839143,0.3530885692,0.3539708495,0.3706871199,0.3907678191,0.396767325,0.4128718811,1.2869998941,1.8312374275,1.05360735,0.2888938558,37.582493206,635.43782277,0.179479337,1.2074417401,0.3509593328,0.3352782712,18.981660334,0.4527980049,1.8901855141
85007,exper6,0.0140459021,0.0126930723,0.015257567,0.0152222758,0.0149517099,0.0154340231,0.0161398473,0.0162692484,0.0181985013,0.0168456715,0.0182337925,0.0188219794,0.1016504523,0.0344795135,0.0100109403,1.8975143223,31.666592163,0.0107873469,0.0591245427,0.0198807157,0.0251508699,0.4527980049,0.5444610444,0.0974743256
85007,exper7,0.0564541744,0.0553601468,0.0633124331,0.0667474443,0.0654769607,0.0635947628,0.0679355818,0.0666062795,0.0753467362,0.0776759561,0.0790405496,0.2675309092,0.3107979343,0.2357452916,0.1027444799,6.7170350677,103.51296952,0.0324679144,0.2277577141,0.0871810557,0.0999917654,1.8901855141,0.0974743256,2.4578093569
