Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
30726,year05,0,0,0,0,0,0,0,0,0,0,0.1184013539,0.0170865065,0.0362559396,0.0074204257,0.0024083838,1.5088198919,29.346091258,0.4015166309,0.0566621103,0.0131484736,0.0220009113,0.0240838378,0.0116839159,0.0367115798
30726,gender,0.0066393283,0.0064115082,0.0110330014,0.0120419189,0.0131159279,0.0144177569,0.0132461108,0.0151012172,0.016077589,0.0157846775,0.0170865065,0.1409555425,0.0360281195,0.0132135651,0.0080387945,1.6919872421,30.48096075,0.4218902558,0.0494695047,0.0092104407,0.0035800299,0.0268502246,0.0054676821,0.0716331446
30726,dummy_educ2,0.0148733971,0.0155243117,0.0219683656,0.0217405455,0.0247347523,0.0270780447,0.0263294929,0.0279242335,0.0306906203,0.0305929831,0.0362559396,0.0360281195,0.2777126863,0,0,2.8240252555,47.711742498,0.8382477381,0.1616546247,0.0366464883,0.0614788778,0.0847165267,0.0383714118,0.1243572219
30726,dummy_educ3,0.0031243898,0.0032220269,0.0049144047,0.004881859,0.0048493133,0.0052724077,0.0044262188,0.0054676821,0.0053374992,0.0059233223,0.0074204257,0.0132135651,0,0.0548395496,0,0.4968430645,7.789298965,0.187951572,0.0296491571,0.0100891753,0.0087222548,0.0252229382,0.0069647855,0.0450107401
30726,dummy_educ4,0.0018876522,0.0019201979,0.001790015,0.0025385667,0.002864024,0.0026036581,0.0023758381,0.0023432923,0.002506021,0.0021154722,0.0024083838,0.0080387945,0,0,0.0253531211,0.3160515524,6.0664258283,0.0997526525,0.0121070103,0.0053700449,0.0027012953,0.0081364317,0.0028965697,0.0298118857
30726,age,0.551454794,0.5446852828,0.895072577,1.0423094448,1.2005142225,1.2843194689,1.1828093471,1.3914274556,1.4545336197,1.2985094057,1.5088198919,1.6919872421,2.8240252555,0.4968430645,0.3160515524,235.07462735,5388.8328777,42.443272798,6.0589728569,1.4569094578,2.3455705266,2.1817678839,1.1910108703,5.3558224305
30726,age_2,9.7326694005,9.4197096921,16.261602552,19.908155959,23.177081299,24.491375382,22.786858036,26.903241554,28.521773091,24.526069127,29.346091258,30.48096075,47.711742498,7.789298965,6.0664258283,5388.8328777,137362.38492,831.28666276,109.00358003,26.610199831,45.072642062,38.249723361,21.509047712,101.25493068
30726,exper1,0.1465534075,0.1415088199,0.2040617067,0.243572219,0.2917724403,0.3317385927,0.3059298314,0.3567337109,0.4086766908,0.3726485712,0.4015166309,0.4218902558,0.8382477381,0.187951572,0.0997526525,42.443272798,831.28666276,14.905226844,1.3278005598,0.3101607759,0.414958016,0.4917333854,0.2447113194,1.0616090607
30726,exper2,0.0344008332,0.0378832259,0.0464102063,0.0414307101,0.0512595196,0.0540584521,0.0473540324,0.0464752978,0.0601770488,0.0456616546,0.0566621103,0.0494695047,0.1616546247,0.0296491571,0.0121070103,6.0589728569,109.00358003,1.3278005598,1.7832454599,0.0676951116,0.0697454924,0.0761895463,0.0444574627,0.175681833
30726,exper3,0.0080062488,0.0068671483,0.0094382608,0.0096335351,0.0109353642,0.0147106685,0.0125626505,0.0114886415,0.0152639458,0.0105773612,0.0131484736,0.0092104407,0.0366464883,0.0100891753,0.0053700449,1.4569094578,26.610199831,0.3101607759,0.0676951116,0.3484345505,0.0176723296,0.0194297989,0.0093731693,0.0368743084
30726,exper4,0.012269739,0.0149059428,0.0184534271,0.0185185185,0.0165006835,0.0153941288,0.0168912322,0.0148733971,0.0168261407,0.0159148604,0.0220009113,0.0035800299,0.0614788778,0.0087222548,0.0027012953,2.3455705266,45.072642062,0.414958016,0.0697454924,0.0176723296,0.490952288,0.0312438977,0.0154592202,0.0829916032
30726,exper5,0.0130182907,0.0137342967,0.0197878019,0.0192670702,0.0178025125,0.0187788843,0.0156219488,0.0167610493,0.0181605155,0.0226843715,0.0240838378,0.0268502246,0.0847165267,0.0252229382,0.0081364317,2.1817678839,38.249723361,0.4917333854,0.0761895463,0.0194297989,0.0312438977,0.558484671,0.0235956519,0.0836425177
30726,exper6,0.0060535052,0.0055002278,0.0082666146,0.007029877,0.0087222548,0.0090802578,0.0082015231,0.0091778949,0.0099264467,0.0121070103,0.0116839159,0.0054676821,0.0383714118,0.0069647855,0.0028965697,1.1910108703,21.509047712,0.2447113194,0.0444574627,0.0093731693,0.0154592202,0.0235956519,0.2561348695,0.0408774328
30726,exper7,0.0330339126,0.0406821584,0.0507062423,0.0486233158,0.0452060145,0.0401614268,0.0366139426,0.0326759097,0.0302024344,0.0307557118,0.0367115798,0.0716331446,0.1243572219,0.0450107401,0.0298118857,5.3558224305,101.25493068,1.0616090607,0.175681833,0.0368743084,0.0829916032,0.0836425177,0.0408774328,1.3031308989
