Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
48859,year05,0,0,0,0,0,0,0,0,0,0,0.0882334882,0.0045436869,0.041097853,0.010172128,0.0027016517,1.1632247897,22.634110399,0.0131603185,0.0284082769,0.0097627868,0.2779017172,0.0263820381,0.0162713113,0.0652080476
48859,gender,0.0039092081,0.0035408011,0.0042776152,0.0049939622,0.0044004175,0.0057512434,0.0052190999,0.0057921775,0.0054851716,0.0051986328,0.0045436869,0.0531120162,0.0155140302,0.0170490595,0.0100288586,0.5748173315,9.9483206779,0.0018625023,0.0131807855,0.005607974,0.1541783499,0.0268118463,0.0079821527,0.0675617593
48859,dummy_educ2,0.0289608875,0.0269346487,0.0305163839,0.0343232567,0.037597986,0.0496530834,0.0402587036,0.0431650259,0.0456006058,0.0467467611,0.041097853,0.0155140302,0.4248551956,0,0,4.8555639698,87.259542766,0.0538283632,0.2137579566,0.0680734358,1.1942733171,0.1632452568,0.0881106859,0.3506621093
48859,dummy_educ3,0.0062424528,0.0058126445,0.0058535787,0.0065494586,0.0077774821,0.0098855891,0.0084119609,0.009496715,0.0108066068,0.0113387503,0.010172128,0.0170490595,0,0.0923473669,0,0.8456988477,13.563928857,0.0063447881,0.0380482613,0.0206307947,0.2656419493,0.0478519822,0.0222067582,0.1070427148
48859,dummy_educ4,0.0024355799,0.0024151129,0.0022923105,0.0027425858,0.002824454,0.0031928611,0.0040320105,0.0039501422,0.0034384658,0.0035408011,0.0027016517,0.0100288586,0,0,0.0335659756,0.3925991117,7.2653963446,0.0011256882,0.0106019362,0.0067950633,0.1185656686,0.0108475409,0.0079002845,0.0446386541
48859,age,0.7856075646,0.684213758,0.903763892,1.0699564052,1.1856157514,1.5138050308,1.1941095806,1.2900182157,1.2608117235,1.3659714689,1.1632247897,0.5748173315,4.8555639698,0.8456988477,0.3925991117,234.36474345,5304.5664258,1.7083034855,4.756585276,1.6685973925,41.328967028,3.3114062916,2.3297243087,10.265785219
48859,age_2,13.784727481,11.731349393,16.40923883,19.991178698,22.526167134,29.087025932,22.675883665,24.948668618,23.867168792,26.709224503,22.634110399,9.9483206779,87.259542766,13.563928857,7.2653963446,5304.5664258,133229.9116,31.564993144,82.564072126,30.454696167,814.90787777,55.735811212,43.945516691,191.92603205
48859,exper1,0.011932295,0.0113387503,0.0120141632,0.0131603185,0.0108475409,0.0165783172,0.0110317444,0.0122393008,0.0132421867,0.0145316114,0.0131603185,0.0018625023,0.0538283632,0.0063447881,0.0011256882,1.7083034855,31.564993144,0.3994351092,0.0542786385,0.0129761149,0.3082543646,0.0243557993,0.0142450726,0.063570683
48859,exper2,0.0403610389,0.0360834237,0.0415071942,0.040381506,0.0418346671,0.0484045928,0.0371272437,0.0338729814,0.0364313637,0.0347325979,0.0284082769,0.0131807855,0.2137579566,0.0380482613,0.0106019362,4.756585276,82.564072126,0.0542786385,1.3924353753,0.0694447287,0.8785484762,0.1123027487,0.0508401727,0.2305614114
48859,exper3,0.0148590843,0.0110317444,0.0128328455,0.0127100432,0.0123416361,0.0166601854,0.0115638879,0.0109703432,0.0089236374,0.0102335291,0.0097627868,0.005607974,0.0680734358,0.0206307947,0.0067950633,1.6685973925,30.454696167,0.0129761149,0.0694447287,0.4125749606,0.2871323605,0.0328905626,0.0145725455,0.0788186414
48859,exper4,0.2254241798,0.1904255101,0.2217401093,0.2625718905,0.2794162795,0.3555742033,0.2948279744,0.2926175321,0.2992283919,0.3240958677,0.2779017172,0.1541783499,1.1942733171,0.2656419493,0.1185656686,41.328967028,814.90787777,0.3082543646,0.8785484762,0.2871323605,13.264843734,0.6798133404,0.376184531,2.0630385395
48859,exper5,0.0247037393,0.022841237,0.02247283,0.0281422051,0.0298000368,0.0338934485,0.0272416546,0.0290836898,0.0355103461,0.0323788862,0.0263820381,0.0268118463,0.1632452568,0.0478519822,0.0108475409,3.3114062916,55.735811212,0.0243557993,0.1123027487,0.0328905626,0.6798133404,0.8892936818,0.0528459445,0.201600524
48859,exper6,0.0145930125,0.0125667738,0.0124030373,0.0123621032,0.0156163655,0.0196074418,0.0150228208,0.0188706277,0.0177244725,0.0186454901,0.0162713113,0.0079821527,0.0881106859,0.0222067582,0.0079002845,2.3297243087,43.945516691,0.0142450726,0.0508401727,0.0145725455,0.376184531,0.0528459445,0.563744653,0.1027855666
48859,exper7,0.070959291,0.0671114841,0.081499826,0.0795145214,0.0774882826,0.0899731882,0.0711844287,0.069178657,0.0702020099,0.0703657463,0.0652080476,0.0675617593,0.3506621093,0.1070427148,0.0446386541,10.265785219,191.92603205,0.063570683,0.2305614114,0.0788186414,2.0630385395,0.201600524,0.1027855666,2.575349475
