sample	newcode	betay1	betay2	betay3	betay4	betay5	betay6	betay7	betay8	betay9	betay10	betay11	betay12
44	17	-.87373	-.87709999	-.83850998	-.82584	-.84571999	-.82091999	-.80822003	-.82235003	-.83236998	-.82745999	-.83566999	-.80664003
44	18	-1.1174001	-1.1202	-1.0977	-1.1004	-1.1054	-1.103	-1.0973001	-1.1088001	-1.1235	-1.1217999	-1.0980999	-1.0752
44	19	-1.3845	-1.3746001	-1.3532	-1.341	-1.3397	-1.3357	-1.2925	-1.3006001	-1.3039	-1.3032	-1.2665	-1.2431999
44	20	-2.0506001	-2.0538001	-2.0510001	-2.0432	-2.0629001	-2.0407	-2.0373001	-2.0501001	-2.0448999	-2.0250001	-2.0293	-2.0216
44	21	-2.0555	-2.0606999	-2.0422001	-2.0236001	-2.0274	-2.0342	-2.0222001	-2.0297999	-2.0409	-2.0274	-2.0320001	-2.0078001
44	22	-.92306	-.92161	-.90596998	-.90944999	-.90957999	-.90855002	-.90965003	-.90683001	-.91661	-.92032999	-.90815997	-.87177998
44	23	-1.0847	-1.0838	-1.1099	-1.0668	-1.1007	-1.0895	-1.0907	-1.0803	-1.0775	-1.0839	-1.0889	-1.0434999
44	24	-1.9826	-1.9545	-1.9382	-1.9289	-1.9261	-1.9308	-1.9055001	-1.8947999	-1.8877	-1.8890001	-1.8668	-1.8226
44	25	-1.489	-1.4857	-1.4908	-1.4934	-1.5138	-1.534	-1.5333	-1.5324	-1.5565	-1.5391001	-1.5426	-1.4894
44	26	-1.0204	-1.0332	-1.0051	-.99470001	-1.0122	-1.0129	-.98141003	-.96056998	-.94670999	-.92698002	-.92207003	-.91174001
44	27	-.56466001	-.54877001	-.52920002	-.52572	-.53702998	-.53104001	-.49448001	-.51024002	-.53854001	-.53206998	-.54729003	-.52604997
44	28	-1.2638	-1.3013	-1.2888	-1.3049999	-1.3114001	-1.2988	-1.2675	-1.2898	-1.3336	-1.3941	-1.3204	-1.2704999
44	29	-.98092997	-.97478002	-.93633997	-.90978998	-.92196	-.89311999	-.85220999	-.86238003	-.87360001	-.87589997	-.88543999	-.84982997
44	30	-.89380997	-.93501002	-.90635002	-.91009003	-.90634	-.89652997	-.87356001	-.85706002	-.89919001	-.89538997	-.89367002	-.86593997
44	31	-1.4204	-1.4516	-1.4091001	-1.3983001	-1.4076	-1.3925	-1.3619	-1.3386	-1.3882	-1.3763	-1.3518	-1.3187
44	32	-1.0407	-1.0694	-1.0276	-1.0032001	-1.0141	-1.0141	-.99375999	-.99269998	-1.0222	-.95997	-.96727997	-.99517
44	33	-.93295002	-.91618001	-.89025998	-.87279999	-.87248999	-.87799001	-.84385002	-.83447999	-.82174999	-.80285001	-.81492001	-.80391002
44	34	-1.5779001	-1.5762	-1.5675	-1.5695	-1.5671	-1.5546	-1.5476	-1.5391999	-1.5195	-1.5005	-1.4906	-1.4756
44	35	-1.1622	-1.15	-1.127	-1.1149	-1.1193	-1.1208	-1.0984	-1.0933	-1.0757999	-1.0728	-1.0579	-1.0475
44	36	-1.2664	-1.2534	-1.2212	-1.2287	-1.2243	-1.2224	-1.2085	-1.2039	-1.1847	-1.1855	-1.1770999	-1.1631
44	37	-1.749	-1.7732	-1.7512	-1.7568001	-1.7589	-1.7654999	-1.724	-1.7055	-1.699	-1.6626	-1.6277	-1.5957
44	38	-1.5319999	-1.5311	-1.5123	-1.5255001	-1.5372	-1.5415	-1.5207	-1.5190001	-1.5036	-1.473	-1.4531	-1.4209
43	1	-.71811998	-.73861998	-.73286003	-.71232998	-.73243999	-.73258001	-.71069002	-.69751	-.71113998	-.68867999	-.68783998	-.68387002
43	2	-.42717999	-.43048	-.41710001	-.40408	-.42701	-.40199	-.37974	-.38058999	-.41549	-.39625999	-.4118	-.38745999
43	3	-.77438998	-.79298002	-.76893002	-.74427998	-.75379997	-.74574	-.73005998	-.71793002	-.75237	-.73275	-.74463999	-.71073002
43	4	-.87194997	-.90182	-.88085997	-.87629998	-.87408	-.86884999	-.85724002	-.85510999	-.89499998	-.87564999	-.89016002	-.85527003
43	5	-1.2447	-1.2623	-1.2319	-1.223	-1.2233	-1.1971999	-1.1806	-1.1724	-1.2196	-1.1846	-1.1844	-1.1463
43	6	-.81918001	-.80299002	-.77552003	-.77524	-.75471002	-.75081998	-.74971002	-.74918997	-.73830998	-.72636002	-.70107001	-.68120003
43	7	-1.2108999	-1.1838	-1.1762	-1.1365	-1.1361001	-1.1472	-1.1479	-1.1694	-1.1588	-1.1311001	-1.1115	-1.0704
43	8	-.89310998	-.89587998	-.88995999	-.88502002	-.87866002	-.86629999	-.86448002	-.86908001	-.87582999	-.84952998	-.85342997	-.81137002
43	9	-1.1799999	-1.1892	-1.1805	-1.178	-1.1899	-1.1928999	-1.2096	-1.2068	-1.2099	-1.2153	-1.2214	-1.1799999
43	10	-1.1312	-1.1426001	-1.1288	-1.1426001	-1.1661	-1.1691	-1.163	-1.1394	-1.1439	-1.1512001	-1.1524	-1.1209
43	11	-.98141003	-.97684002	-.97930002	-.97859001	-.98468	-.98910999	-.97738999	-.97286999	-.96996999	-.98210001	-.98746997	-.94642001
43	12	-.83073997	-.83485001	-.84196001	-.82664001	-.83823001	-.84129	-.82129002	-.80908	-.81009001	-.79847997	-.80948001	-.74456
43	13	-.99901003	-.97738999	-.98743999	-.98491001	-.99410999	-.99212998	-.99438	-1.005	-.99533999	-.97538	-.96570998	-.91715997
43	14	-.96661001	-.95134002	-.95115	-.94775999	-.96122003	-.96539003	-.93785	-.91652	-.95017999	-.93124002	-.92338002	-.90355998
43	15	-.86207998	-.85237998	-.83556002	-.80725002	-.81557	-.80610001	-.79553002	-.83025998	-.79803002	-.80778998	-.81189001	-.78408003
43	16	-1.4037	-1.3972	-1.3801	-1.3618	-1.3651	-1.3594	-1.3408	-1.3383	-1.325	-1.3372999	-1.3001	-1.2723
43	17	-.82274997	-.82257998	-.79311001	-.77771997	-.79993999	-.77838999	-.75652999	-.76927	-.77741998	-.78103	-.78536999	-.75920999
43	18	-1.1201	-1.1217	-1.0991	-1.103	-1.1116	-1.1014	-1.1012	-1.1062	-1.1245	-1.1208	-1.0956	-1.0741
43	19	-1.4079	-1.4019001	-1.3815	-1.3692	-1.3672	-1.3601	-1.3209	-1.3242	-1.33	-1.33	-1.2886	-1.2643
43	20	-2.0709	-2.0776	-2.0746	-2.0634999	-2.0883	-2.0664999	-2.0638001	-2.0716	-2.0627999	-2.0497	-2.0510001	-2.0371001
43	21	-2.0525999	-2.0592	-2.0409999	-2.0223999	-2.0276999	-2.0339	-2.0328	-2.0334001	-2.0466001	-2.0271001	-2.0301001	-2.0083001
43	22	-.93260998	-.93211001	-.92030001	-.91635001	-.92470002	-.91949999	-.92237997	-.91751999	-.92935002	-.92905003	-.91883999	-.87905997
43	23	-1.0743001	-1.0754	-1.1012	-1.0651	-1.0975	-1.086	-1.0939	-1.0783	-1.0767	-1.085	-1.09	-1.0505
43	24	-1.989	-1.9591	-1.9434	-1.9389	-1.9313	-1.9339	-1.9119999	-1.905	-1.8951	-1.9013	-1.8724	-1.8315001
43	25	-1.5093	-1.506	-1.5161	-1.5175	-1.5349	-1.5574	-1.5647	-1.5506999	-1.5798	-1.5563999	-1.5702	-1.5001
43	26	-.84434998	-.86549997	-.83227003	-.81439	-.84068	-.84571999	-.81072003	-.78933001	-.77301002	-.76081997	-.7471	-.73250002
43	27	-.58442998	-.56090999	-.55417001	-.54337001	-.55335999	-.54940999	-.51458001	-.52863997	-.54869998	-.56095999	-.56625003	-.54945999
43	28	-1.2715	-1.3078001	-1.2927001	-1.3056	-1.3113	-1.2983	-1.2723	-1.2982	-1.3236001	-1.4079	-1.3257999	-1.2725
43	29	-.89503998	-.87891001	-.84919	-.82779002	-.83671999	-.80107999	-.76811999	-.77639002	-.79111999	-.78890002	-.79868001	-.76712
43	30	-.8858	-.92030001	-.89099997	-.88985997	-.88976997	-.88221002	-.86133999	-.84254998	-.88459003	-.88029999	-.87889999	-.85336
43	31	-1.4518	-1.4783	-1.433	-1.4255	-1.4301	-1.4139	-1.3849	-1.363	-1.4128	-1.4025	-1.3696001	-1.3372
43	32	-1.0553	-1.0828	-1.0467	-1.025	-1.0289	-1.0254	-1.0056	-.99905998	-1.0306	-.97283	-.97825003	-1.0059
43	33	-.99572003	-.97351003	-.94577003	-.94555998	-.94045001	-.93825001	-.90407002	-.89945	-.87700999	-.87327999	-.87866002	-.85999
43	34	-1.5957	-1.5932	-1.5839	-1.5872	-1.5817	-1.5694	-1.5664001	-1.5582	-1.5364	-1.518	-1.5071	-1.4907
43	35	-1.1966	-1.1765	-1.1540999	-1.1476001	-1.1441	-1.1451	-1.1239001	-1.1186	-1.0985	-1.0932	-1.085	-1.0721999
43	36	-1.2889	-1.2758	-1.2437	-1.2493	-1.244	-1.2398	-1.2259001	-1.2244999	-1.2049	-1.2067	-1.1971999	-1.1849999
43	37	-1.7331001	-1.7512	-1.7335	-1.7481	-1.7445	-1.7435	-1.7047	-1.6873	-1.6813	-1.6394	-1.6057	-1.5781
43	38	-1.5342	-1.5293	-1.5108	-1.5228	-1.5345	-1.5395	-1.5202	-1.518	-1.5057	-1.4748	-1.4539	-1.4209
42	1	-.77199	-.78078997	-.78830999	-.75445998	-.78465003	-.77967	-.77113998	-.74844998	-.75647002	-.74123001	-.74387002	-.72942001
42	2	-.41723999	-.41982001	-.40674001	-.38604	-.40871999	-.38573	-.37454	-.37005001	-.396	-.37536001	-.40362999	-.36278
42	3	-.76934999	-.78983003	-.76054001	-.74168998	-.74958003	-.74374002	-.72426999	-.70828998	-.74871999	-.73229003	-.73790997	-.70915002
42	4	-.82334	-.85623997	-.83074999	-.82441998	-.82054001	-.81506997	-.80396003	-.80219001	-.84407997	-.82912999	-.83511001	-.80589998
42	5	-1.2017	-1.2241	-1.1842999	-1.1712	-1.177	-1.1556	-1.1378	-1.133	-1.1738	-1.1392	-1.1440001	-1.0963
42	6	-.91992003	-.90402001	-.88202	-.87867999	-.86287999	-.86847001	-.86589998	-.86154997	-.84385002	-.83728999	-.82132	-.78788
42	7	-1.2467	-1.2218	-1.2124	-1.1686	-1.1774	-1.1804	-1.1822	-1.2028	-1.1921999	-1.1638	-1.1423	-1.1066
42	8	-.84741998	-.84938997	-.85004997	-.83638	-.83850002	-.82354999	-.82160997	-.82721001	-.83122998	-.80443001	-.80668998	-.76349998
42	9	-1.1682	-1.1778001	-1.1742001	-1.1734	-1.1823	-1.1849999	-1.2047	-1.1937	-1.2015001	-1.2098	-1.2154	-1.1821001
42	10	-1.1244	-1.1454999	-1.1262	-1.1431	-1.1686	-1.1653	-1.1502	-1.1287	-1.1312	-1.1438	-1.1413	-1.1014
42	11	-.99553001	-.98738998	-.99033999	-.99331999	-1.0003	-1.0033	-.99265999	-.98730999	-.98646998	-1.0003999	-1.0039999	-.96406001
42	12	-.80937999	-.80287999	-.81467003	-.80023003	-.80715001	-.81116998	-.78788	-.76855999	-.76911998	-.76581001	-.77964997	-.72341001
42	13	-1.0099	-.98969001	-.99365997	-.99032003	-.99848998	-.99348003	-.99764001	-1.0113	-1.0049	-.98346001	-.96935999	-.92812997
42	14	-1.0367	-1.0144	-1.0125999	-1.0082	-1.0303	-1.0373	-1.0024	-.98073	-1.0092	-.99359	-.99282998	-.96439999
42	15	-.85813999	-.85127997	-.82481003	-.80528998	-.82023001	-.81579	-.79697001	-.82454002	-.79909003	-.81062001	-.80618	-.78584999
42	16	-1.4076	-1.3981	-1.3846	-1.3653001	-1.3723	-1.3582	-1.3497	-1.3448	-1.3301001	-1.3446	-1.3041	-1.2778
42	17	-.83836001	-.84169	-.81734002	-.79439002	-.80778998	-.79487002	-.77318001	-.78595001	-.79755002	-.79777002	-.80360001	-.77867001
42	18	-1.1047	-1.1083	-1.0858999	-1.0865999	-1.0954	-1.0856	-1.0846	-1.0951999	-1.1099	-1.1075	-1.085	-1.0621001
42	19	-1.3626	-1.3554	-1.3358999	-1.323	-1.3211	-1.3135	-1.27	-1.28	-1.2852	-1.2809	-1.2463	-1.2198
42	20	-2.0462999	-2.0534	-2.046	-2.0337	-2.0560999	-2.0344	-2.0304999	-2.0392001	-2.0408001	-2.0184	-2.0234001	-2.0123
42	21	-2.0307	-2.0397999	-2.0193999	-2.0004001	-2.0058	-2.0181999	-2.0067	-2.0086999	-2.0213001	-2.0143001	-2.0113001	-1.9845999
42	22	-.90600002	-.90347999	-.89508998	-.89098001	-.89304	-.89006001	-.88800001	-.88866001	-.89813	-.90173	-.89125001	-.85231
42	23	-1.1025	-1.1081001	-1.1393	-1.1012	-1.1234	-1.1209	-1.1165	-1.1027	-1.1039	-1.1089	-1.1136	-1.0785
42	24	-2.0202	-1.9903001	-1.9743	-1.9689	-1.9642	-1.9668	-1.9438	-1.9335999	-1.9259	-1.9294	-1.9026999	-1.8633
42	25	-1.5161999	-1.5235	-1.5335	-1.5278	-1.5441999	-1.558	-1.5687	-1.5562	-1.5879	-1.5628	-1.571	-1.5079
42	26	-1.0237	-1.0378	-1.0149	-1.0034	-1.0214	-1.0227	-.99687999	-.97296	-.95805001	-.94234997	-.92756999	-.92483002
42	27	-.51327002	-.49735001	-.48304999	-.48159	-.48890001	-.48179999	-.43900999	-.45976001	-.48436999	-.49246001	-.49827	-.47955999
42	28	-1.3226	-1.3631001	-1.3491	-1.3609	-1.3644	-1.3563	-1.326	-1.3521	-1.3827	-1.4416	-1.3703001	-1.3292
42	29	-.91491997	-.90643001	-.87165999	-.84915	-.86701	-.82536	-.79256999	-.80264002	-.81155002	-.81094003	-.82472998	-.79820001
42	30	-.88966	-.92807001	-.90205997	-.9041	-.90377003	-.89385998	-.87137002	-.85387999	-.89332002	-.88657999	-.88972002	-.85716999
42	31	-1.4789	-1.5085	-1.4669	-1.4602	-1.46	-1.4457999	-1.4292001	-1.3997	-1.4471999	-1.4341	-1.4052	-1.3667001
42	32	-.99967003	-1.0264	-.98916	-.96847999	-.97373998	-.97355002	-.95388001	-.94660002	-.98168999	-.92376	-.93206	-.95987999
42	33	-.93638998	-.91587001	-.88710999	-.88094002	-.8739	-.87948	-.84675997	-.84232998	-.82011998	-.80334002	-.81748003	-.80913001
42	34	-1.59	-1.5898	-1.5812	-1.5809	-1.5777	-1.5674	-1.5599999	-1.5506999	-1.5299	-1.5127	-1.5003999	-1.4856
42	35	-1.165	-1.1515	-1.1249	-1.1154	-1.1159	-1.1151	-1.0898	-1.0869	-1.0691	-1.066	-1.0556	-1.0423
42	36	-1.2966	-1.2785	-1.2482001	-1.2558	-1.252	-1.2510999	-1.2347	-1.2305	-1.21	-1.2119	-1.2036	-1.1868
42	37	-1.7344	-1.7492	-1.7277	-1.7457	-1.745	-1.7442	-1.7007999	-1.6839	-1.6784	-1.6375	-1.6105	-1.5781
42	38	-1.5154001	-1.5136	-1.4938999	-1.5062	-1.5188	-1.5249	-1.5059	-1.5017	-1.4859	-1.4547	-1.4368	-1.4053
41	1	-.73676002	-.75107002	-.74910998	-.73754001	-.75944	-.75546002	-.73429	-.71313	-.72733998	-.71780002	-.7148	-.70143002
41	2	-.49314001	-.49399999	-.48782	-.47082999	-.49021	-.45936999	-.44721001	-.44286001	-.47716999	-.46086001	-.47747999	-.44424999
41	3	-.80062997	-.82300001	-.79136997	-.77187997	-.78683001	-.76853001	-.75463003	-.74215001	-.78048003	-.76401001	-.77195001	-.74097002
41	4	-.82279998	-.85655999	-.83405	-.82323003	-.82483	-.81949002	-.81231999	-.80483001	-.84494001	-.82896	-.84437001	-.80357999
41	5	-1.2197	-1.2352999	-1.198	-1.1845	-1.1919	-1.1677001	-1.1562001	-1.1463	-1.1877	-1.1516	-1.1529	-1.1116
41	6	-.81105	-.77245998	-.77026999	-.76187003	-.74335003	-.74471998	-.72198999	-.73569	-.72368997	-.70319998	-.70402002	-.66001999
41	7	-1.2114	-1.1832	-1.1716	-1.1319	-1.1334	-1.1394	-1.1476001	-1.168	-1.1583	-1.1253999	-1.1094	-1.0667
41	8	-.90618002	-.90900999	-.90706003	-.89763999	-.89747	-.88393003	-.88419002	-.88924003	-.89653999	-.86892003	-.86647999	-.82735997
41	9	-1.1826	-1.1867	-1.1936001	-1.1798	-1.1935	-1.1981	-1.2142	-1.2057	-1.2185	-1.2219	-1.2323	-1.1894
41	10	-1.0905	-1.1015	-1.0918	-1.0998	-1.12	-1.1245	-1.1239001	-1.0967	-1.0954	-1.1081001	-1.1111	-1.0705
41	11	-.99237001	-.98574001	-.98632997	-.99009001	-.99536002	-.99611002	-.98194999	-.98369998	-.98025	-.99410999	-.99251997	-.95144999
41	12	-.86287999	-.85977	-.86578	-.84469998	-.84886998	-.87331998	-.84960997	-.82410002	-.82779998	-.82542998	-.82361001	-.76576
41	13	-1.0078	-.98228002	-.98671001	-.98571998	-.98986	-.99153	-.99151999	-1.0009	-.99926001	-.97154999	-.95894998	-.91503
41	14	-1.0033	-.97896999	-.98405999	-.98179001	-.99563003	-1.0034	-.97061998	-.94821	-.97714001	-.95469999	-.96161997	-.93215001
41	15	-.86805999	-.85426003	-.84377998	-.81683999	-.82793999	-.83203	-.81158	-.83778	-.81189001	-.81800002	-.81796998	-.79663998
41	16	-1.3996	-1.396	-1.3796	-1.3644	-1.3704	-1.3621	-1.3467	-1.347	-1.3315001	-1.3480999	-1.303	-1.2735
41	17	-.79497999	-.80712003	-.78253001	-.75888997	-.77653998	-.76304001	-.73755002	-.75125998	-.76244998	-.76036	-.76438999	-.73755002
41	18	-1.1161	-1.119	-1.0978	-1.0973001	-1.1	-1.0958	-1.0919	-1.1043	-1.118	-1.1117001	-1.0921	-1.068
41	19	-1.3701	-1.3625	-1.3436	-1.332	-1.329	-1.3204	-1.2797	-1.2891999	-1.2902	-1.2907	-1.2541	-1.2265
41	20	-2.0395999	-2.0467999	-2.0476999	-2.0346	-2.0574	-2.0379	-2.0288999	-2.0383999	-2.0294001	-2.0151999	-2.0184	-2.0067
41	21	-2.0757	-2.0820999	-2.0675001	-2.0464001	-2.0495999	-2.0594001	-2.0469	-2.0532999	-2.0657001	-2.0462	-2.0478001	-2.0202
41	22	-.94858998	-.94051999	-.93129998	-.93295997	-.93886	-.93612999	-.92543	-.93097001	-.94408	-.93651998	-.93307	-.89554
41	23	-1.0684	-1.0689	-1.0953	-1.0596	-1.0861	-1.0846	-1.0784	-1.0712	-1.0662	-1.0761	-1.0746	-1.0386
41	24	-1.9993	-1.9744999	-1.9553	-1.951	-1.9448	-1.9475	-1.9246	-1.9124	-1.9066	-1.9124	-1.8839999	-1.8434
41	25	-1.5029	-1.5014	-1.5127	-1.5043	-1.5348001	-1.5506999	-1.5506999	-1.5419	-1.5691	-1.5477	-1.5567	-1.4956
41	26	-.88617998	-.90622002	-.87990999	-.86579001	-.88275999	-.87990999	-.85977	-.82911003	-.81454003	-.80125999	-.78895003	-.78425997
41	27	-.52192003	-.50480998	-.49096	-.4928	-.50816	-.48989001	-.46419999	-.47521999	-.49577999	-.50603998	-.51398998	-.50537997
41	28	-1.3225	-1.3545001	-1.3413	-1.3594	-1.3629	-1.3528	-1.3254	-1.346	-1.3893	-1.4438	-1.3846999	-1.3333
41	29	-.89886999	-.88516003	-.85224998	-.83618999	-.84187001	-.80509001	-.76754999	-.78255999	-.79466999	-.79135001	-.79854	-.7705
41	30	-.92474002	-.96183997	-.93572003	-.93713999	-.93849999	-.92623001	-.90661001	-.88832998	-.93052	-.91895002	-.92172003	-.89481002
41	31	-1.4958	-1.5166	-1.4730999	-1.4735	-1.477	-1.4527	-1.427	-1.4125	-1.4591	-1.4478	-1.4148999	-1.3882999
41	32	-1.0409	-1.0719	-1.0359	-1.0115	-1.0202	-1.0235	-.99632001	-.99304003	-1.0244	-.97092998	-.97592002	-.99541998
41	33	-.96224999	-.94878	-.91763997	-.91046	-.90512002	-.90812999	-.87830001	-.87224001	-.85219002	-.83933997	-.84873998	-.83156002
41	34	-1.5813	-1.5788	-1.5688	-1.5695	-1.5697	-1.5578001	-1.5519	-1.5404	-1.5197999	-1.5037	-1.4895	-1.4739
41	35	-1.1587	-1.1447001	-1.1163	-1.1097	-1.1081001	-1.1111	-1.0891	-1.0836999	-1.0661	-1.0615	-1.0513999	-1.0376
41	36	-1.2643	-1.2456	-1.2185	-1.2241	-1.2184	-1.2156	-1.2058001	-1.1992	-1.1806	-1.1816	-1.1724	-1.1598001
41	37	-1.6921999	-1.7081	-1.6861	-1.6957	-1.6956	-1.7002	-1.6569999	-1.6375	-1.6332999	-1.5937001	-1.5602	-1.5240999
41	38	-1.528	-1.5238	-1.506	-1.5190001	-1.53	-1.5337	-1.5151	-1.5137	-1.498	-1.4657	-1.4488	-1.4157
40	1	-.64186001	-.66369998	-.66801	-.64139003	-.66977	-.66683	-.64784002	-.62970001	-.63966	-.63034999	-.61997002	-.60738999
40	2	-.36368001	-.36697999	-.35266	-.34728	-.359	-.33208999	-.31380001	-.31705001	-.34777999	-.33164001	-.35227999	-.31463999
40	3	-.79220003	-.80660999	-.78452998	-.76396	-.77569002	-.75792998	-.74246001	-.73275	-.77065003	-.74678999	-.75384998	-.72823
40	4	-.83753997	-.87405002	-.84868002	-.84763002	-.84316999	-.83437002	-.82840002	-.82582998	-.86616999	-.84998	-.86088997	-.82626998
40	5	-1.223	-1.2395	-1.2057	-1.1969	-1.1977	-1.1744	-1.1558	-1.1539	-1.1964999	-1.1668	-1.1677999	-1.1253999
40	6	-.83566999	-.81871998	-.80474001	-.79218	-.77565002	-.78602999	-.77635002	-.75810999	-.74386001	-.74377	-.71068001	-.69569999
40	7	-1.2151999	-1.1907001	-1.1842	-1.1434	-1.1433001	-1.1514	-1.158	-1.1734999	-1.1669	-1.138	-1.1147	-1.0757
40	8	-.90758997	-.91358	-.90969998	-.90259999	-.90167999	-.89072001	-.88867998	-.89327002	-.89986002	-.87459999	-.87052	-.82589
40	9	-1.16	-1.1621	-1.1667	-1.1584001	-1.1652	-1.1705	-1.1829	-1.1813	-1.187	-1.1899	-1.192	-1.1551
40	10	-1.1846	-1.1959	-1.1818	-1.2016	-1.2222	-1.2264	-1.214	-1.1962	-1.1966	-1.2065001	-1.2079	-1.1718
40	11	-.98591	-.97995001	-.98083001	-.98290998	-.98898	-.99146998	-.9799	-.97893	-.97793001	-.98795998	-.99456	-.95106
40	12	-.82902002	-.82466	-.83372998	-.81022	-.83279997	-.84178001	-.81516999	-.79861999	-.79883999	-.79988998	-.79719001	-.73931998
40	13	-1.0093	-.98286998	-.98949999	-.98913002	-.9946	-.99912	-1.0005	-1.0053999	-.99681997	-.97926998	-.96306002	-.92215002
40	14	-1.0496	-1.0365	-1.0273	-1.0304	-1.0484	-1.0515	-1.0098	-.98989999	-1.0225	-1.0041	-1.0096999	-.98199999
40	15	-.90763998	-.90012997	-.88309002	-.85509998	-.86539	-.86281002	-.8398	-.86939001	-.84943002	-.85641998	-.85702997	-.83047998
40	16	-1.4174	-1.4112999	-1.3969001	-1.3778	-1.3812	-1.3735	-1.3601	-1.3546	-1.3401	-1.36	-1.3128	-1.2857
40	17	-.80871999	-.81292999	-.78131002	-.76664001	-.78227001	-.76243001	-.74040002	-.75189	-.76836997	-.76905	-.76727003	-.74004
40	18	-1.1037	-1.1038001	-1.0805	-1.0824	-1.0901	-1.0845	-1.0807	-1.0922	-1.1051	-1.1027	-1.0809	-1.0569
40	19	-1.3849	-1.3767999	-1.3559	-1.3477	-1.3448	-1.3368	-1.2993	-1.303	-1.3094	-1.3075	-1.2688	-1.2457
40	20	-2.0620999	-2.0715001	-2.0685	-2.0543001	-2.0771999	-2.0597	-2.0576	-2.0611999	-2.0569999	-2.0432999	-2.0465	-2.0246
40	21	-2.0534999	-2.0585999	-2.0453999	-2.0249	-2.0323	-2.0334001	-2.0241001	-2.0299001	-2.0351	-2.0246999	-2.0308001	-2.0050001
40	22	-.93642998	-.92443001	-.91206002	-.91599	-.92014998	-.91791999	-.91667002	-.92290998	-.92809999	-.92587	-.91355997	-.87379003
40	23	-1.109	-1.1064	-1.1322	-1.0969	-1.1241	-1.118	-1.1194	-1.1011	-1.1054	-1.1153001	-1.1116	-1.0798
40	24	-1.9775	-1.9514	-1.937	-1.9303	-1.9242001	-1.9274	-1.9033	-1.8934	-1.8885	-1.8903	-1.8631999	-1.8216
40	25	-1.5355	-1.5314	-1.5394	-1.5391999	-1.5631	-1.5801001	-1.5779001	-1.5786	-1.6005	-1.58	-1.5867	-1.5183001
40	26	-.90222001	-.91987002	-.89367998	-.88507998	-.90513998	-.90369999	-.87431002	-.84635001	-.84074998	-.82059997	-.81207001	-.80290997
40	27	-.56834	-.54444999	-.53921002	-.53097999	-.5438	-.53839999	-.50345999	-.51978999	-.53307003	-.54683	-.55650997	-.54236001
40	28	-1.2454	-1.2808	-1.2739	-1.283	-1.2858	-1.2790999	-1.2498	-1.2634	-1.3116	-1.3825999	-1.3035001	-1.2508
40	29	-.93147999	-.91658002	-.88536	-.86198997	-.87418997	-.83364999	-.80177999	-.81371999	-.82381999	-.82624	-.82516003	-.79693002
40	30	-.88328999	-.91510999	-.88913	-.89121002	-.88840997	-.87787002	-.85865003	-.84307998	-.8818	-.87598002	-.87779999	-.85293001
40	31	-1.4954	-1.5187	-1.4813	-1.4755	-1.4741	-1.4585	-1.4352	-1.4137	-1.4618	-1.4612	-1.4236	-1.3944
40	32	-.98510998	-1.0157	-.97671998	-.95701998	-.95976001	-.96046001	-.93924999	-.94112998	-.97223997	-.91542	-.91847003	-.94199002
40	33	-.93941998	-.92615002	-.89388001	-.88656998	-.89042997	-.8897	-.85617	-.85415	-.82865	-.81919003	-.82691002	-.81471002
40	34	-1.5882	-1.5858001	-1.5769	-1.5773	-1.5755	-1.564	-1.5573	-1.5492001	-1.5299	-1.5099	-1.4972	-1.4812
40	35	-1.1558	-1.1397001	-1.1109999	-1.104	-1.1045001	-1.1073999	-1.0804	-1.0778	-1.0599999	-1.0553	-1.0417	-1.0292
40	36	-1.2679	-1.2546	-1.2228	-1.2289	-1.2234	-1.2221	-1.209	-1.2036	-1.184	-1.188	-1.1745	-1.1607
40	37	-1.6997	-1.7143	-1.694	-1.7075	-1.7086999	-1.7133	-1.6707	-1.6469001	-1.6428	-1.5901999	-1.5706	-1.5374
40	38	-1.5096	-1.5067	-1.4838001	-1.4967999	-1.5102	-1.5136	-1.4954	-1.4946001	-1.4788001	-1.4437	-1.428	-1.3947999
39	1	-.74637002	-.76113999	-.75919998	-.74506003	-.76464999	-.75621003	-.74747002	-.71972001	-.73076999	-.71745002	-.72409999	-.71235001
39	2	-.40332001	-.40696001	-.39772999	-.38574001	-.40213001	-.37520999	-.36265999	-.35382	-.39550999	-.37007001	-.39657	-.35949001
39	3	-.82023001	-.83771002	-.80796999	-.78829002	-.79531997	-.78302997	-.76709002	-.75695002	-.79804999	-.77700001	-.78643	-.75556999
39	4	-.85509998	-.89159	-.86303002	-.86315	-.85876	-.85044003	-.84375	-.83982003	-.87996	-.86754	-.88151002	-.84279001
39	5	-1.2034	-1.2262	-1.1905	-1.1767	-1.1855	-1.1589	-1.1447999	-1.1411	-1.1772	-1.1477	-1.153	-1.1038001
39	6	-.94729	-.92842001	-.91109002	-.90627003	-.88527	-.87817001	-.87494999	-.87809002	-.85951	-.84924001	-.82862002	-.80303001
39	7	-1.2314	-1.2028	-1.1978	-1.1556	-1.1587	-1.1684999	-1.1711	-1.1871001	-1.1801	-1.1517	-1.1328	-1.0917
39	8	-.87478	-.87538999	-.87884003	-.86562002	-.86839002	-.85387999	-.85338998	-.85680997	-.86813998	-.83737999	-.83772999	-.79549003
39	9	-1.1745	-1.1862	-1.1827	-1.1803	-1.1832	-1.2014	-1.2042	-1.2007	-1.2135	-1.2130001	-1.2271	-1.1928999
