,edu,exp,id,mar,offer,owage,time,work
28082,1,1,5616,0,0,34915.726206836465,2,0
28083,1,1,5616,0,1,50718.53512084671,3,0
28084,1,1,5616,0,0,-inf,4,0
28085,1,0,5617,0,0,3333.7770821353115,0,0
28086,1,0,5617,0,1,12435.293526022984,1,1
28087,1,1,5617,0,1,69418.51273391185,2,1
28088,1,2,5617,0,1,8363.497672192216,3,0
28089,1,2,5617,0,0,-inf,4,0
28090,1,0,5618,0,1,28251.856991252014,0,1
28091,1,1,5618,0,1,135491.02166537783,1,1
28092,1,2,5618,0,1,60965.804144671034,2,1
28093,1,3,5618,0,1,12553.39065830024,3,0
28094,1,3,5618,0,0,-inf,4,0
28095,1,0,5619,0,1,46508.33527340854,0,1
28096,1,1,5619,0,1,247747.3635055689,1,1
28097,1,2,5619,0,1,17875.79399587378,2,1
28098,1,3,5619,0,1,19469.96536990483,3,0
28099,1,3,5619,0,0,-inf,4,0
28100,2,0,5620,1,0,19160.425921200087,0,0
28101,2,0,5620,1,1,43036.925178005724,1,0
28102,2,0,5620,1,0,73089.6959697109,2,0
28103,2,0,5620,1,1,12187.232720098875,3,0
28104,2,0,5620,1,0,-inf,4,0
28105,2,0,5621,1,0,873548.0650116161,0,0
28106,2,0,5621,1,0,21409.89845796747,1,0
28107,2,0,5621,1,0,251873.1873387515,2,0
28108,2,0,5621,1,1,34151.21985669258,3,1
28109,2,1,5621,1,0,-inf,4,0
28110,2,0,5622,1,0,29867.20763813494,0,0
28111,2,0,5622,1,1,21674.77455972046,1,0
28112,2,0,5622,1,1,17331.674563646622,2,0
28113,2,0,5622,1,1,13038.794313380547,3,0
28114,2,0,5622,1,0,-inf,4,0
28115,2,0,5623,1,0,76990.05018451822,0,0
28116,2,0,5623,1,1,49331.40933326123,1,1
28117,2,1,5623,1,1,32832.18119756853,2,1
28118,2,2,5623,1,1,22648.75855940867,3,0
28119,2,2,5623,1,0,-inf,4,0
28120,2,0,5624,1,1,84694.49536062467,0,1
28121,2,1,5624,1,1,97760.70372031587,1,1
28122,2,2,5624,1,1,34818.74474928569,2,0
28123,2,2,5624,1,0,90139.06897539247,3,0
28124,2,2,5624,1,0,-inf,4,0
28125,2,0,5625,1,0,282789.73497009295,0,0
28126,2,0,5625,1,0,153205.67652057527,1,0
28127,2,0,5625,1,0,90073.5786262876,2,0
28128,2,0,5625,1,0,23941.89752827705,3,0
28129,2,0,5625,1,0,-inf,4,0
28130,2,0,5626,1,0,46293.67634891863,0,0
28131,2,0,5626,1,0,2569.5168873548937,1,0
28132,2,0,5626,1,0,40226.62306267939,2,0
28133,2,0,5626,1,0,354219.90210875723,3,0
28134,2,0,5626,1,0,-inf,4,0
28135,2,0,5627,1,0,21617.294102962165,0,0
28136,2,0,5627,1,1,459048.82816654514,1,1
28137,2,1,5627,1,1,196849.57879019168,2,1
28138,2,2,5627,1,1,24160.350155984604,3,0
28139,2,2,5627,1,0,-inf,4,0
28140,2,0,5628,1,0,28629.88013210287,0,0
28141,2,0,5628,1,1,800858.6207419418,1,1
28142,2,1,5628,1,1,19329.80131273135,2,1
28143,2,2,5628,1,1,18162.304175307996,3,1
28144,2,3,5628,1,0,-inf,4,0
28145,2,0,5629,1,1,5458.591526942141,0,1
28146,2,1,5629,1,1,56947.02091568695,1,1
28147,2,2,5629,1,1,90950.50212913238,2,1
28148,2,3,5629,1,1,142920.15103937907,3,1
28149,2,4,5629,1,0,-inf,4,0
28150,0,0,5630,1,1,8209.727217965623,0,0
28151,0,0,5630,1,0,620.4300939537667,1,0
28152,0,0,5630,1,1,56874.9100021539,2,0
28153,0,0,5630,1,0,3473.403402969986,3,0
28154,0,0,5630,1,0,-inf,4,0
28155,0,0,5631,1,1,10466.002182616156,0,0
28156,0,0,5631,1,1,81146.7972489832,1,1
28157,0,1,5631,1,1,13625.659478264279,2,0
28158,0,1,5631,1,0,7067.223822839814,3,0
28159,0,1,5631,1,0,-inf,4,0
28160,0,0,5632,1,1,13003.777206734667,0,0
28161,0,0,5632,1,1,9569.328166991012,1,0
28162,0,0,5632,1,1,22086.61911669675,2,0
28163,0,0,5632,1,0,5338.980920677702,3,0
28164,0,0,5632,1,0,-inf,4,0
28165,0,0,5633,1,0,10940.693690937225,0,0
28166,0,0,5633,1,1,21318.660426320654,1,0
28167,0,0,5633,1,0,114350.49702228131,2,0
28168,0,0,5633,1,1,106623.56565922813,3,1
28169,0,1,5633,1,0,-inf,4,0
28170,0,0,5634,1,0,730757.317335905,0,0
28171,0,0,5634,1,0,25028.59410688615,1,0
28172,0,0,5634,1,0,6856.306509723748,2,0
28173,0,0,5634,1,0,7590.208637944969,3,0
28174,0,0,5634,1,0,-inf,4,0
28175,0,0,5635,1,0,95606.66894579826,0,0
28176,0,0,5635,1,0,43209.2287714215,1,0
28177,0,0,5635,1,1,105220.93303103467,2,1
28178,0,1,5635,1,1,34210.57395745083,3,1
28179,0,2,5635,1,0,-inf,4,0
28180,0,0,5636,1,0,5921.358710989576,0,0
28181,0,0,5636,1,1,37494.92407175098,1,1
28182,0,1,5636,1,1,26069.670616844032,2,0
28183,0,1,5636,1,0,198527.55668875243,3,0
28184,0,1,5636,1,0,-inf,4,0
28185,0,0,5637,1,0,15606.974160836895,0,0
28186,0,0,5637,1,1,63328.95627156566,1,1
28187,0,1,5637,1,1,58830.79006176997,2,1
28188,0,2,5637,1,1,37191.42811402459,3,1
28189,0,3,5637,1,0,-inf,4,0
28190,0,0,5638,1,1,28666.249617872403,0,0
28191,0,0,5638,1,0,34869.670999233786,1,0
28192,0,0,5638,1,0,9928.05926664098,2,0
28193,0,0,5638,1,0,8271.34434049274,3,0
28194,0,0,5638,1,0,-inf,4,0
28195,0,0,5639,1,0,43574.00825111079,0,0
28196,0,0,5639,1,0,1630.8840899011554,1,0
28197,0,0,5639,1,0,8273.90707927976,2,0
28198,0,0,5639,1,0,5385.223349449447,3,0
28199,0,0,5639,1,0,-inf,4,0
28200,1,0,5640,0,1,15863.36810278315,0,0
28201,1,0,5640,0,1,77956.23477820061,1,1
28202,1,1,5640,0,1,56349.93533891531,2,1
28203,1,2,5640,0,1,20782.78316210986,3,0
28204,1,2,5640,0,0,-inf,4,0
28205,1,0,5641,0,1,67075.07626951746,0,1
28206,1,1,5641,0,1,91242.34055437603,1,1
28207,1,2,5641,0,1,188567.13276975983,2,1
28208,1,3,5641,0,1,17293.76545346969,3,0
28209,1,3,5641,0,0,-inf,4,0
28210,1,0,5642,0,1,13104.22618320348,0,0
28211,1,0,5642,0,0,7411.102637112068,1,0
28212,1,0,5642,0,1,1250.6805171573396,2,0
28213,1,0,5642,0,0,28515.72369120111,3,0
28214,1,0,5642,0,0,-inf,4,0
28215,1,0,5643,0,1,5786.932210213706,0,1
28216,1,1,5643,0,1,1355.5189508805486,1,0
28217,1,1,5643,0,1,54667.722126384426,2,1
28218,1,2,5643,0,1,15759.808779987505,3,0
28219,1,2,5643,0,0,-inf,4,0
28220,1,0,5644,0,1,16157.957382588762,0,0
28221,1,0,5644,0,0,48871.95327850776,1,0
28222,1,0,5644,0,0,35455.65024887545,2,0
28223,1,0,5644,0,1,11418.686506392474,3,0
28224,1,0,5644,0,0,-inf,4,0
28225,1,0,5645,0,1,97861.06695998774,0,1
28226,1,1,5645,0,1,13175.711450262097,1,0
28227,1,1,5645,0,0,21651.51903852866,2,0
28228,1,1,5645,0,1,145740.60196796665,3,1
28229,1,2,5645,0,0,-inf,4,0
28230,1,0,5646,0,0,9644.998752682437,0,0
28231,1,0,5646,0,0,244994.5929715927,1,0
28232,1,0,5646,0,1,9126.043690735021,2,0
28233,1,0,5646,0,0,336942.7476998425,3,0
28234,1,0,5646,0,0,-inf,4,0
28235,1,0,5647,0,0,25287.87518706453,0,0
28236,1,0,5647,0,0,12164.202169739843,1,0
28237,1,0,5647,0,1,19313.23171299522,2,1
28238,1,1,5647,0,1,12403.085092915495,3,0
28239,1,1,5647,0,0,-inf,4,0
28240,1,0,5648,0,1,47407.120186555025,0,1
28241,1,1,5648,0,1,32999.758376071346,1,0
28242,1,1,5648,0,0,200227.65508349633,2,0
28243,1,1,5648,0,1,181179.6010318158,3,1
28244,1,2,5648,0,0,-inf,4,0
28245,1,0,5649,0,0,13236.878621373648,0,0
28246,1,0,5649,0,1,50360.720872191654,1,1
28247,1,1,5649,0,1,9527.286991227604,2,0
28248,1,1,5649,0,0,23626.304907600064,3,0
28249,1,1,5649,0,0,-inf,4,0
28250,2,0,5650,1,0,33486.5674454053,0,0
28251,2,0,5650,1,0,210252.7598729283,1,0
28252,2,0,5650,1,0,17683.114873753933,2,0
28253,2,0,5650,1,1,173603.8301828428,3,1
28254,2,1,5650,1,0,-inf,4,0
28255,2,0,5651,1,1,830.8333411323733,0,0
28256,2,0,5651,1,0,66668.49946841096,1,0
28257,2,0,5651,1,0,90393.7549093818,2,0
28258,2,0,5651,1,0,41412.886289696544,3,0
28259,2,0,5651,1,0,-inf,4,0
28260,2,0,5652,1,0,35985.300012667816,0,0
28261,2,0,5652,1,0,19648.096417231336,1,0
28262,2,0,5652,1,1,27558.413217993166,2,0
28263,2,0,5652,1,1,6818.1640655714655,3,0
28264,2,0,5652,1,0,-inf,4,0
28265,2,0,5653,1,1,32104.284491145732,0,1
28266,2,1,5653,1,1,26558.049680925174,1,1
28267,2,2,5653,1,1,11694.128193973173,2,0
28268,2,2,5653,1,0,182129.55789855658,3,0
28269,2,2,5653,1,0,-inf,4,0
28270,2,0,5654,1,0,27034.083635284624,0,0
28271,2,0,5654,1,1,17514.922455711592,1,0
28272,2,0,5654,1,0,94507.50943171528,2,0
28273,2,0,5654,1,0,195836.46047288214,3,0
28274,2,0,5654,1,0,-inf,4,0
28275,2,0,5655,1,0,207015.1756958202,0,0
28276,2,0,5655,1,0,17117.7215498786,1,0
28277,2,0,5655,1,1,194453.67111074564,2,1
28278,2,1,5655,1,1,80987.47774652479,3,1
28279,2,2,5655,1,0,-inf,4,0
28280,2,0,5656,1,0,171735.7581240085,0,0
28281,2,0,5656,1,1,504628.7866773666,1,1
28282,2,1,5656,1,1,91874.62819583093,2,1
28283,2,2,5656,1,1,205375.6417588343,3,1
28284,2,3,5656,1,0,-inf,4,0
28285,2,0,5657,1,1,19898.666767744373,0,1
28286,2,1,5657,1,1,187539.08918534796,1,1
28287,2,2,5657,1,1,359150.0874903473,2,1
28288,2,3,5657,1,1,54744.69534809647,3,0
28289,2,3,5657,1,0,-inf,4,0
28290,2,0,5658,1,1,39601.566281646206,0,1
28291,2,1,5658,1,1,68365.4748093606,1,1
28292,2,2,5658,1,1,477086.9151913636,2,1
28293,2,3,5658,1,1,43875.27532657864,3,1
28294,2,4,5658,1,0,-inf,4,0
28295,2,0,5659,1,1,115428.22544338209,0,1
28296,2,1,5659,1,1,49334.85309855333,1,0
28297,2,1,5659,1,0,21416.822645604647,2,0
28298,2,1,5659,1,0,16294.888535501444,3,0
28299,2,1,5659,1,0,-inf,4,0
28300,2,0,5660,1,1,8585.809214015044,0,0
28301,2,0,5660,1,0,58585.62780103183,1,0
28302,2,0,5660,1,1,116181.04699906454,2,1
28303,2,1,5660,1,1,3963.986087307018,3,0
28304,2,1,5660,1,0,-inf,4,0
28305,2,0,5661,1,0,13723.443685870061,0,0
28306,2,0,5661,1,0,10515.621477790557,1,0
28307,2,0,5661,1,0,170836.54036758968,2,0
28308,2,0,5661,1,0,31975.83840801467,3,0
28309,2,0,5661,1,0,-inf,4,0
28310,2,0,5662,1,0,206945.55428686462,0,0
28311,2,0,5662,1,0,126664.1347192962,1,0
28312,2,0,5662,1,1,68004.07810193217,2,1
28313,2,1,5662,1,1,4568.930018304529,3,0
28314,2,1,5662,1,0,-inf,4,0
28315,2,0,5663,1,0,10371.065828662227,0,0
28316,2,0,5663,1,0,45794.62318917563,1,0
28317,2,0,5663,1,0,22997.921792612633,2,0
28318,2,0,5663,1,1,94959.64656898752,3,1
28319,2,1,5663,1,0,-inf,4,0
28320,2,0,5664,1,0,1424589.5022713637,0,0
28321,2,0,5664,1,0,19911.57543437333,1,0
28322,2,0,5664,1,1,16982.409369412442,2,0
28323,2,0,5664,1,1,34920.262893819374,3,0
28324,2,0,5664,1,0,-inf,4,0
28325,2,0,5665,1,0,10557.557011872226,0,0
28326,2,0,5665,1,0,39835.97266334107,1,0
28327,2,0,5665,1,1,61066.5602106178,2,1
28328,2,1,5665,1,1,44499.90527979176,3,0
28329,2,1,5665,1,0,-inf,4,0
28330,2,0,5666,1,1,7232.443341055774,0,0
28331,2,0,5666,1,0,62621.43340436857,1,0
28332,2,0,5666,1,0,14226.128455216145,2,0
28333,2,0,5666,1,0,12273.03117777249,3,0
28334,2,0,5666,1,0,-inf,4,0
28335,2,0,5667,1,0,63064.96264484895,0,0
28336,2,0,5667,1,1,132040.43469598604,1,1
28337,2,1,5667,1,1,36969.18288462844,2,1
28338,2,2,5667,1,1,129870.67142577165,3,1
28339,2,3,5667,1,0,-inf,4,0
28340,2,0,5668,1,1,79413.62718651566,0,1
28341,2,1,5668,1,1,6501.301084424868,1,0
28342,2,1,5668,1,1,106490.0307914521,2,1
28343,2,2,5668,1,1,10606.218580238117,3,0
28344,2,2,5668,1,0,-inf,4,0
28345,2,0,5669,1,0,89083.81286034368,0,0
28346,2,0,5669,1,0,21029.4824717838,1,0
28347,2,0,5669,1,1,6841.366432361075,2,0
28348,2,0,5669,1,0,23770.977885889657,3,0
28349,2,0,5669,1,0,-inf,4,0
28350,2,0,5670,0,0,26127.20882667083,0,0
28351,2,0,5670,0,1,238830.09361135928,1,1
28352,2,1,5670,0,1,66815.61782105365,2,1
28353,2,2,5670,0,1,33963.88514362924,3,0
28354,2,2,5670,0,0,-inf,4,0
28355,2,0,5671,0,0,75487.05201470926,0,0
28356,2,0,5671,0,1,29618.45791623981,1,1
28357,2,1,5671,0,1,139336.8256197545,2,1
28358,2,2,5671,0,1,7003.011898117669,3,0
28359,2,2,5671,0,0,-inf,4,0
28360,2,0,5672,0,0,19710.855198652658,0,0
28361,2,0,5672,0,0,52357.64554655732,1,0
28362,2,0,5672,0,1,44391.43263313174,2,0
28363,2,0,5672,0,1,6286.749540193217,3,0
28364,2,0,5672,0,0,-inf,4,0
28365,2,0,5673,0,1,30381.01720465968,0,1
28366,2,1,5673,0,1,122225.72918309766,1,1
28367,2,2,5673,0,1,153501.170870594,2,1
28368,2,3,5673,0,1,86600.22612435342,3,1
28369,2,4,5673,0,0,-inf,4,0
28370,2,0,5674,0,1,34452.676041339655,0,1
28371,2,1,5674,0,1,8391.375653968063,1,0
28372,2,1,5674,0,1,49444.32977716058,2,1
28373,2,2,5674,0,1,18911.915264449624,3,0
28374,2,2,5674,0,0,-inf,4,0
28375,2,0,5675,0,1,9631.709240061098,0,1
28376,2,1,5675,0,1,43027.83137320511,1,1
28377,2,2,5675,0,1,107634.30420891929,2,1
28378,2,3,5675,0,1,15874.67889679267,3,0
28379,2,3,5675,0,0,-inf,4,0
28380,2,0,5676,0,0,18373.6416910136,0,0
28381,2,0,5676,0,0,9284.562134039226,1,0
28382,2,0,5676,0,1,111159.93717282792,2,1
28383,2,1,5676,0,1,687320.6220536415,3,1
28384,2,2,5676,0,0,-inf,4,0
28385,2,0,5677,0,0,215734.38380675606,0,0
28386,2,0,5677,0,1,179943.2908076297,1,1
28387,2,1,5677,0,1,9922.26737731517,2,0
28388,2,1,5677,0,0,128694.86998632745,3,0
28389,2,1,5677,0,0,-inf,4,0
28390,2,0,5678,0,0,59846.911116870135,0,0
28391,2,0,5678,0,0,294392.5798705576,1,0
28392,2,0,5678,0,0,29368.684358179686,2,0
28393,2,0,5678,0,0,155318.3503359454,3,0
28394,2,0,5678,0,0,-inf,4,0
28395,2,0,5679,0,1,125243.73663651799,0,1
28396,2,1,5679,0,1,59826.861824075124,1,1
28397,2,2,5679,0,1,36099.61961587012,2,1
28398,2,3,5679,0,1,409301.0573909347,3,1
28399,2,4,5679,0,0,-inf,4,0
28400,0,0,5680,0,0,10221.863472349516,0,0
28401,0,0,5680,0,1,48031.16055289979,1,1
28402,0,1,5680,0,1,6818.532900275925,2,1
28403,0,2,5680,0,1,191355.19505499932,3,1
28404,0,3,5680,0,0,-inf,4,0
28405,0,0,5681,0,1,5903.189986657632,0,0
28406,0,0,5681,0,0,8558.123038380625,1,0
28407,0,0,5681,0,0,136203.07597424215,2,0
28408,0,0,5681,0,0,13407.335019628903,3,0
28409,0,0,5681,0,0,-inf,4,0
28410,0,0,5682,0,1,26811.479768598496,0,1
28411,0,1,5682,0,1,8744.756678122589,1,1
28412,0,2,5682,0,1,150231.13545956044,2,1
28413,0,3,5682,0,1,21493.939395030604,3,0
28414,0,3,5682,0,0,-inf,4,0
28415,0,0,5683,0,0,15406.064351775407,0,0
28416,0,0,5683,0,1,11243.53883088171,1,0
28417,0,0,5683,0,1,9233.406158834145,2,0
28418,0,0,5683,0,0,230748.2123880868,3,0
28419,0,0,5683,0,0,-inf,4,0
28420,0,0,5684,0,1,25788.89395240796,0,0
28421,0,0,5684,0,0,4574.65380975844,1,0
28422,0,0,5684,0,1,9551.788918184571,2,0
28423,0,0,5684,0,0,27995.90146950293,3,0
28424,0,0,5684,0,0,-inf,4,0
28425,0,0,5685,0,0,18818.740221208143,0,0
28426,0,0,5685,0,1,28912.007988216752,1,0
28427,0,0,5685,0,1,11811.680299736057,2,1
28428,0,1,5685,0,1,46723.473774655766,3,1
28429,0,2,5685,0,0,-inf,4,0
28430,0,0,5686,0,0,90228.34554605935,0,0
28431,0,0,5686,0,1,40712.87033169429,1,1
28432,0,1,5686,0,1,46582.39270289887,2,1
28433,0,2,5686,0,1,11430.611815243803,3,0
28434,0,2,5686,0,0,-inf,4,0
28435,0,0,5687,0,0,32951.60871048538,0,0
28436,0,0,5687,0,0,86535.63300881264,1,0
28437,0,0,5687,0,1,301864.9111544291,2,1
28438,0,1,5687,0,1,18503.552500687172,3,1
28439,0,2,5687,0,0,-inf,4,0
28440,0,0,5688,0,0,2511.6115446858926,0,0
28441,0,0,5688,0,1,18013.047089146094,1,0
28442,0,0,5688,0,0,9124.14945542051,2,0
28443,0,0,5688,0,0,72240.32598377077,3,0
28444,0,0,5688,0,0,-inf,4,0
28445,0,0,5689,0,0,67034.82791885373,0,0
28446,0,0,5689,0,0,5591.933388325273,1,0
28447,0,0,5689,0,1,3827.998459509452,2,0
28448,0,0,5689,0,0,48559.55378407678,3,0
28449,0,0,5689,0,0,-inf,4,0
28450,1,0,5690,0,1,74707.69710392426,0,1
28451,1,1,5690,0,1,23394.31585529077,1,1
28452,1,2,5690,0,1,6902.971671694898,2,0
28453,1,2,5690,0,0,13923.062647507648,3,0
28454,1,2,5690,0,0,-inf,4,0
28455,1,0,5691,0,0,89543.31924713704,0,0
28456,1,0,5691,0,0,22795.49430620866,1,0
28457,1,0,5691,0,0,68842.1106064324,2,0
28458,1,0,5691,0,1,10535.449439438102,3,0
28459,1,0,5691,0,0,-inf,4,0
28460,1,0,5692,0,0,3791.326880816442,0,0
28461,1,0,5692,0,1,101099.45112328956,1,1
28462,1,1,5692,0,1,14464.447397997437,2,0
28463,1,1,5692,0,1,77052.59390881647,3,0
28464,1,1,5692,0,0,-inf,4,0
28465,1,0,5693,0,1,2437.2500389175893,0,0
28466,1,0,5693,0,1,6499.614697344816,1,0
28467,1,0,5693,0,0,31141.934216492413,2,0
28468,1,0,5693,0,0,70441.33727537318,3,0
28469,1,0,5693,0,0,-inf,4,0
28470,1,0,5694,0,0,52664.2998651116,0,0
28471,1,0,5694,0,0,49883.72163474507,1,0
28472,1,0,5694,0,1,57577.29853199121,2,0
28473,1,0,5694,0,0,35302.03830044774,3,0
28474,1,0,5694,0,0,-inf,4,0
28475,1,0,5695,0,0,73650.784509678,0,0
28476,1,0,5695,0,1,4540.38428523224,1,0
28477,1,0,5695,0,1,59646.771423946215,2,1
28478,1,1,5695,0,1,4974.415683616694,3,0
28479,1,1,5695,0,0,-inf,4,0
28480,1,0,5696,0,1,42380.68333420956,0,1
28481,1,1,5696,0,1,57214.90918592585,1,1
28482,1,2,5696,0,1,57489.263743687145,2,0
28483,1,2,5696,0,1,3212.464702545539,3,0
28484,1,2,5696,0,0,-inf,4,0
28485,1,0,5697,0,0,139154.61309640238,0,0
28486,1,0,5697,0,0,323269.27586219925,1,0
28487,1,0,5697,0,0,166887.28464282246,2,0
28488,1,0,5697,0,0,43212.75328019386,3,0
28489,1,0,5697,0,0,-inf,4,0
28490,1,0,5698,0,0,7416.662455773643,0,0
28491,1,0,5698,0,1,38214.472171068155,1,1
28492,1,1,5698,0,1,57068.59822951785,2,1
28493,1,2,5698,0,1,30859.879895354723,3,1
28494,1,3,5698,0,0,-inf,4,0
28495,1,0,5699,0,0,11527.269905645639,0,0
28496,1,0,5699,0,0,105157.47104874333,1,0
28497,1,0,5699,0,0,4950.935086487828,2,0
28498,1,0,5699,0,1,39209.87575031286,3,1
28499,1,1,5699,0,0,-inf,4,0
28500,0,0,5700,0,1,2853.8263881648754,0,0
28501,0,0,5700,0,0,28245.541865756106,1,0
28502,0,0,5700,0,0,10164.688731106364,2,0
28503,0,0,5700,0,0,37509.934179173906,3,0
28504,0,0,5700,0,0,-inf,4,0
28505,0,0,5701,0,0,20985.37609559997,0,0
28506,0,0,5701,0,0,2827.464753170712,1,0
28507,0,0,5701,0,0,24587.087172810192,2,0
28508,0,0,5701,0,0,28277.30946041538,3,0
28509,0,0,5701,0,0,-inf,4,0
28510,0,0,5702,0,0,2241.093016863873,0,0
28511,0,0,5702,0,1,3764.5212976814223,1,0
28512,0,0,5702,0,1,16042.589690097464,2,0
28513,0,0,5702,0,1,4737.119500576729,3,0
28514,0,0,5702,0,0,-inf,4,0
28515,0,0,5703,0,1,871.2896995088263,0,0
28516,0,0,5703,0,1,19540.46512159356,1,0
28517,0,0,5703,0,0,69164.61967202851,2,0
28518,0,0,5703,0,1,8307.673423512295,3,0
28519,0,0,5703,0,0,-inf,4,0
28520,0,0,5704,0,0,189875.70969819045,0,0
28521,0,0,5704,0,1,1969.4466752435283,1,0
28522,0,0,5704,0,0,349408.4469063252,2,0
28523,0,0,5704,0,1,30648.779461312995,3,0
28524,0,0,5704,0,0,-inf,4,0
28525,0,0,5705,0,0,33405.454442297654,0,0
28526,0,0,5705,0,1,45123.68320543293,1,1
28527,0,1,5705,0,1,5450.572481160806,2,0
28528,0,1,5705,0,1,54887.602534142476,3,0
28529,0,1,5705,0,0,-inf,4,0
28530,0,0,5706,0,1,11461.942208438968,0,1
28531,0,1,5706,0,1,5287.461713146086,1,0
28532,0,1,5706,0,0,14200.945946904056,2,0
28533,0,1,5706,0,1,63558.79301612655,3,1
28534,0,2,5706,0,0,-inf,4,0
28535,0,0,5707,0,0,5998.691243208867,0,0
28536,0,0,5707,0,0,22790.920978692273,1,0
28537,0,0,5707,0,0,8362.93900065387,2,0
28538,0,0,5707,0,0,50833.04638889622,3,0
28539,0,0,5707,0,0,-inf,4,0
28540,0,0,5708,0,0,25896.335539816715,0,0
28541,0,0,5708,0,0,52689.23409209408,1,0
28542,0,0,5708,0,0,188073.90782119942,2,0
28543,0,0,5708,0,0,10318.517496694356,3,0
28544,0,0,5708,0,0,-inf,4,0
28545,0,0,5709,0,1,3050.169369578765,0,0
28546,0,0,5709,0,0,1763.1131992890034,1,0
28547,0,0,5709,0,0,172258.57191031196,2,0
28548,0,0,5709,0,1,15929.985743326222,3,0
28549,0,0,5709,0,0,-inf,4,0
28550,2,0,5710,0,1,862744.8808672151,0,1
28551,2,1,5710,0,1,24679.184260617432,1,1
28552,2,2,5710,0,1,868615.0731576625,2,1
28553,2,3,5710,0,1,35758.9599347576,3,1
28554,2,4,5710,0,0,-inf,4,0
28555,2,0,5711,0,0,109597.63269647889,0,0
28556,2,0,5711,0,1,42869.21265865422,1,0
28557,2,0,5711,0,0,3100.6456351068487,2,0
28558,2,0,5711,0,0,64962.6056162023,3,0
28559,2,0,5711,0,0,-inf,4,0
28560,2,0,5712,0,1,71766.98484439786,0,1
28561,2,1,5712,0,1,28402.9609529093,1,0
28562,2,1,5712,0,0,160363.40747591766,2,0
28563,2,1,5712,0,1,12246.278604303983,3,0
28564,2,1,5712,0,0,-inf,4,0
28565,2,0,5713,0,1,197056.3575236896,0,1
28566,2,1,5713,0,1,46933.37024040883,1,1
28567,2,2,5713,0,1,14703.61545802591,2,1
28568,2,3,5713,0,1,33531.76481423614,3,0
28569,2,3,5713,0,0,-inf,4,0
28570,2,0,5714,0,0,221321.510700661,0,0
28571,2,0,5714,0,0,11621.459104838057,1,0
28572,2,0,5714,0,0,112777.67699590094,2,0
28573,2,0,5714,0,1,87905.21559805714,3,0
28574,2,0,5714,0,0,-inf,4,0
28575,2,0,5715,0,0,27644.94526390459,0,0
28576,2,0,5715,0,1,14111.569379918721,1,0
28577,2,0,5715,0,0,109843.02702037507,2,0
28578,2,0,5715,0,0,165299.93167183566,3,0
28579,2,0,5715,0,0,-inf,4,0
28580,2,0,5716,0,1,140730.44838576257,0,1
28581,2,1,5716,0,1,783252.6809025429,1,1
28582,2,2,5716,0,1,493454.4601895514,2,1
28583,2,3,5716,0,1,78112.40360890135,3,0
28584,2,3,5716,0,0,-inf,4,0
28585,2,0,5717,0,0,2794.711528961135,0,0
28586,2,0,5717,0,1,242428.49629849396,1,1
28587,2,1,5717,0,1,204977.6921513828,2,1
28588,2,2,5717,0,1,16508.527628893993,3,1
28589,2,3,5717,0,0,-inf,4,0
28590,2,0,5718,0,1,91702.49804974874,0,1
28591,2,1,5718,0,1,27772.2471453527,1,1
28592,2,2,5718,0,1,19576.088138156385,2,1
28593,2,3,5718,0,1,25739.233046430247,3,1
28594,2,4,5718,0,0,-inf,4,0
28595,2,0,5719,0,1,11630.215836525764,0,0
28596,2,0,5719,0,1,8515.096632187697,1,0
28597,2,0,5719,0,0,40310.4787918537,2,0
28598,2,0,5719,0,0,34288.90893194984,3,0
28599,2,0,5719,0,0,-inf,4,0
28600,2,0,5720,1,0,111411.98762139879,0,0
28601,2,0,5720,1,0,29867.076106132634,1,0
28602,2,0,5720,1,0,12399.650316781437,2,0
28603,2,0,5720,1,0,123817.06325417587,3,0
28604,2,0,5720,1,0,-inf,4,0
28605,2,0,5721,1,1,362850.5350190697,0,1
28606,2,1,5721,1,1,101131.4864103868,1,1
28607,2,2,5721,1,1,67174.3136063487,2,1
28608,2,3,5721,1,1,65632.58280233122,3,1
28609,2,4,5721,1,0,-inf,4,0
28610,2,0,5722,1,0,42024.087138023875,0,0
28611,2,0,5722,1,1,18854.888392623812,1,0
28612,2,0,5722,1,0,37422.546072783996,2,0
28613,2,0,5722,1,1,106841.93441667971,3,1
28614,2,1,5722,1,0,-inf,4,0
28615,2,0,5723,1,0,10215.580758521153,0,0
28616,2,0,5723,1,0,51814.78364543439,1,0
28617,2,0,5723,1,0,37283.72622970869,2,0
28618,2,0,5723,1,1,188910.97640652378,3,1
28619,2,1,5723,1,0,-inf,4,0
28620,2,0,5724,1,1,19259.2864677973,0,1
28621,2,1,5724,1,1,52592.74888777118,1,0
28622,2,1,5724,1,0,9780.868820614502,2,0
28623,2,1,5724,1,0,202202.72523148695,3,0
28624,2,1,5724,1,0,-inf,4,0
28625,2,0,5725,1,1,676305.5155835893,0,1
28626,2,1,5725,1,1,55068.877267915734,1,1
28627,2,2,5725,1,1,388986.22268698027,2,1
28628,2,3,5725,1,1,14312.880949879987,3,0
28629,2,3,5725,1,0,-inf,4,0
28630,2,0,5726,1,1,25975.6596023234,0,0
28631,2,0,5726,1,1,25549.030540315885,1,0
28632,2,0,5726,1,0,48753.650799882336,2,0
28633,2,0,5726,1,0,27541.618209942866,3,0
28634,2,0,5726,1,0,-inf,4,0
28635,2,0,5727,1,0,16209.56820886113,0,0
