  331,0,1,0,0
  332,0,2,0,0
  333,0,1,0,0
  334,0,1,0,0
  335,0,1,0,1
  336,0,1,0,0
  337,0,1,0,1
  338,0,1,0,1
  339,0,2,0,0
  340,0,0,0,0
  341,0,1,0,1
  342,0,1,0,0
  343,0,1,0,0
  344,0,1,0,1
  345,0,1,0,0
  346,0,2,0,0
  347,0,0,0,1
  348,0,0,0,0
  349,0,1,0,0
  350,0,1,0,0
  351,0,1,0,1
  352,0,2,0,0
  353,0,2,0,0
  354,0,2,0,1
  355,0,1,0,1
  356,0,2,0,1
  357,0,1,0,0
  358,0,2,0,0
  359,0,2,0,0
  360,0,1,0,1
  361,0,2,0,0
  362,0,1,0,0
  363,0,1,0,0
  364,0,1,0,1
  365,0,1,0,1
  366,0,1,0,0
  367,0,1,0,0
  368,0,2,0,0
  369,0,1,0,1
  370,0,1,0,0
  371,0,2,0,1
  372,0,2,0,1
  373,0,2,0,0
  374,0,1,0,1
  375,0,1,0,0
  376,0,1,0,0
  377,0,0,0,0
  378,0,2,0,1
  379,0,1,0,0
  380,0,0,0,0
  381,0,1,0,0
  382,0,2,0,1
  383,0,1,0,0
  384,0,0,0,1
  385,0,2,0,0
  386,0,2,0,0
  387,0,2,0,1
  388,0,1,0,0
  389,0,0,0,1
  390,0,2,0,0
  391,0,0,0,0
  392,0,0,0,1
  393,0,2,0,0
  394,0,1,0,0
  395,0,1,0,1
  396,0,2,0,0
  397,0,2,0,1
  398,0,1,0,1
  399,0,2,0,0
  400,0,0,0,0
  401,0,1,0,1
  402,0,2,0,0
  403,0,1,0,1
  404,0,2,0,0
  405,0,1,0,0
  406,0,1,0,1
  407,0,0,0,1
  408,0,1,0,1
  409,0,2,0,1
  410,0,1,0,1
  411,0,2,0,1
  412,0,1,0,0
  413,0,1,0,0
  414,0,1,0,1
  415,0,1,0,0
  416,0,2,0,1
  417,0,1,0,1
  418,0,1,0,0
  419,0,2,0,1
  420,0,2,0,1
  421,0,1,0,0
  422,0,0,0,1
  423,0,2,0,0
  424,0,2,0,0
  425,0,2,0,0
  426,0,0,0,0
  427,0,0,0,0
  428,0,1,0,0
  429,0,2,0,0
  430,0,2,0,0
  431,0,0,0,0
  432,0,1,0,0
  433,0,2,0,0
  434,0,1,0,1
  435,0,1,0,0
  436,0,1,0,0
  437,0,1,0,0
  438,0,1,0,0
  439,0,0,0,1
  440,0,1,0,1
  441,0,1,0,0
  442,0,2,0,0
  443,0,1,0,0
  444,0,0,0,1
  445,0,1,0,0
  446,0,1,0,0
  447,0,2,0,0
  448,0,1,0,0
  449,0,1,0,1
  450,0,1,0,1
  451,0,2,0,1
  452,0,2,0,1
  453,0,1,0,1
  454,0,1,0,0
  455,0,2,0,0
  456,0,1,0,1
  457,0,1,0,0
  458,0,1,0,0
  459,0,2,0,0
  460,0,1,0,0
  461,0,2,0,0
  462,0,2,0,0
  463,0,1,0,0
  464,0,1,0,1
  465,0,1,0,1
  466,0,1,0,0
  467,0,1,0,1
  468,0,2,0,1
  469,0,0,0,0
  470,0,1,0,0
  471,0,1,0,1
  472,0,0,0,0
  473,0,1,0,1
  474,0,1,0,0
  475,0,1,0,0
  476,0,2,0,0
  477,0,2,0,1
  478,0,0,0,0
  479,0,1,0,1
  480,0,1,0,0
  481,0,2,0,0
  482,0,2,0,0
  483,0,0,0,0
  484,0,1,0,1
  485,0,1,0,1
  486,0,0,0,0
  487,0,1,0,0
  488,0,2,0,0
  489,0,1,0,1
  490,0,1,0,0
  491,0,1,0,1
  492,0,1,0,0
  493,0,0,0,1
  494,0,1,0,0
  495,0,0,0,0
  496,0,0,0,1
  497,0,2,0,0
  498,0,1,0,0
  499,0,2,0,1
  500,0,2,0,1
  501,0,0,0,0
  502,0,1,0,0
  503,0,1,0,0
  504,0,2,0,1
  505,0,2,0,1
  506,0,1,0,0
  507,0,1,0,1
  508,0,1,0,0
  509,0,1,0,1
  510,0,1,0,0
  511,0,2,0,0
  512,0,0,0,1
  513,0,2,0,0
  514,0,1,0,1
  515,0,1,0,1
  516,0,2,0,1
  517,0,2,0,1
  518,0,2,0,0
  519,0,2,0,0
  520,0,2,0,1
  521,0,0,0,0
  522,0,1,0,1
  523,0,0,0,1
  524,0,1,0,0
  525,0,0,0,0
  526,0,1,0,0
  527,0,2,0,1
  528,0,1,0,0
  529,0,1,0,1
  530,0,0,0,0
  531,0,0,0,1
  532,0,1,0,0
  533,0,1,0,1
  534,0,0,0,0
  535,0,1,0,0
  536,0,2,0,1
  537,0,1,0,1
  538,0,2,0,1
  539,0,2,0,0
  540,0,1,0,1
  541,0,0,0,0
  542,0,1,0,1
  543,0,2,0,0
  544,0,2,0,1
  545,0,1,0,0
  546,0,2,0,0
  547,0,2,0,0
  548,0,1,0,1
  549,0,1,0,1
  550,0,1,0,0
  551,0,0,0,0
  552,0,2,0,1
  553,0,2,0,1
  554,0,1,0,1
  555,0,2,0,1
  556,0,2,0,0
  557,0,1,0,0
  558,0,0,0,1
  559,0,2,0,0
  560,0,0,0,0
  561,0,2,0,0
  562,0,1,0,0
  563,0,2,0,1
  564,0,0,0,1
  565,0,1,0,0
  566,0,2,0,1
  567,0,2,0,1
  568,0,2,0,0
  569,0,0,0,0
  570,0,1,0,0
  571,0,0,0,0
  572,0,2,0,0
  573,0,2,0,1
  574,0,1,0,1
  575,0,1,0,0
  576,0,2,0,1
  577,0,1,0,0
  578,0,0,0,0
  579,0,2,0,0
  580,0,1,0,1
  581,0,1,0,1
  582,0,1,0,0
  583,0,1,0,0
  584,0,1,0,1
  585,0,1,0,1
  586,0,2,0,0
  587,0,2,0,1
  588,0,2,0,1
  589,0,2,0,1
  590,0,1,0,0
  591,0,0,0,0
  592,0,1,0,0
  593,0,1,0,0
  594,0,2,0,0
  595,0,1,0,0
  596,0,1,0,1
  597,0,0,0,0
  598,0,0,0,0
  599,0,1,0,0
  600,0,0,0,0
  601,0,2,0,1
  602,0,2,0,0
  603,0,0,0,0
  604,0,2,0,1
  605,0,2,0,0
  606,0,2,0,1
  607,0,1,0,1
  608,0,1,0,1
  609,0,2,0,0
  610,0,2,0,0
  611,0,2,0,1
  612,0,1,0,1
  613,0,1,0,1
  614,0,1,0,0
  615,0,2,0,1
  616,0,2,0,0
  617,0,2,0,1
  618,0,0,0,0
  619,0,2,0,0
  620,0,1,0,1
  621,0,1,0,0
  622,0,1,0,0
  623,0,1,0,0
  624,0,1,0,1
  625,0,1,0,1
  626,0,0,0,1
  627,0,2,0,0
  628,0,1,0,1
  629,0,2,0,0
  630,0,0,0,1
  631,0,1,0,0
  632,0,2,0,0
  633,0,1,0,0
  634,0,1,0,1
  635,0,1,0,1
  636,0,1,0,0
  637,0,1,0,0
  638,0,1,0,1
  639,0,2,0,0
  640,0,2,0,0
  641,0,0,0,1
  642,0,2,0,0
  643,0,1,0,1
  644,0,1,0,0
  645,0,1,0,0
  646,0,2,0,1
  647,0,0,0,0
  648,0,1,0,1
  649,0,2,0,0
  650,0,1,0,0
  651,0,1,0,1
  652,0,0,0,0
  653,0,2,0,0
  654,0,1,0,0
  655,0,2,0,0
  656,0,1,0,0
  657,0,1,0,0
  658,0,0,0,0
  659,0,1,0,1
  660,0,1,0,0
  661,0,1,0,0
  662,0,2,0,1
  663,0,0,0,0
  664,0,1,0,0
  665,0,1,0,1
  666,0,1,0,0
  667,0,2,0,0
  668,0,1,0,1
  669,0,2,0,0
  670,0,2,0,0
  671,0,2,0,0
  672,0,2,0,1
  673,0,1,0,1
  674,0,2,0,0
  675,0,1,0,1
  676,0,2,0,0
  677,0,1,0,1
  678,0,1,0,0
  679,0,1,0,1
  680,0,1,0,0
  681,0,2,0,0
  682,0,1,0,1
  683,0,1,0,1
  684,0,2,0,0
  685,0,2,0,1
  686,0,0,0,1
  687,0,1,0,1
  688,0,2,0,0
  689,0,1,0,0
  690,0,1,0,0
  691,0,0,0,0
  692,0,2,0,1
  693,0,2,0,0
  694,0,1,0,1
  695,0,1,0,1
  696,0,2,0,1
  697,0,2,0,0
  698,0,1,0,1
  699,0,2,0,0
  700,0,0,0,0
  701,0,1,0,0
  702,0,1,0,0
  703,0,0,0,1
  704,0,1,0,0
  705,0,1,0,0
  706,0,2,0,0
  707,0,1,0,0
  708,0,0,0,1
  709,0,2,0,1
  710,0,1,0,1
  711,0,1,0,1
  712,0,1,0,0
  713,0,1,0,0
  714,0,0,0,1
  715,0,0,0,1
  716,0,1,0,1
  717,0,2,0,1
  718,0,2,0,1
  719,0,2,0,0
  720,0,1,0,1
  721,0,1,0,0
  722,0,1,0,0
  723,0,1,0,0
  724,0,1,0,1
  725,0,1,0,1
  726,0,2,0,0
  727,0,2,0,0
  728,0,1,0,0
  729,0,1,0,0
  730,0,0,0,1
  731,0,1,0,0
  732,0,1,0,0
  733,0,0,0,0
  734,0,1,0,0
  735,0,1,0,0
  736,0,2,0,0
  737,0,1,0,0
  738,0,1,0,1
  739,0,1,0,0
  740,0,2,0,1
  741,0,1,0,0
  742,0,1,0,0
  743,0,1,0,0
  744,0,2,0,0
  745,0,1,0,0
  746,0,1,0,0
  747,0,2,0,0
  748,0,2,0,0
  749,0,2,0,0
  750,0,0,0,1
  751,0,2,0,1
  752,0,1,0,1
  753,0,2,0,1
  754,0,0,0,1
  755,0,2,0,0
  756,0,1,0,1
  757,0,2,0,1
  758,0,0,0,0
  759,0,1,0,1
  760,0,2,0,1
  761,0,1,0,1
  762,0,2,0,1
  763,0,1,0,0
  764,0,1,0,0
  765,0,2,0,0
  766,0,1,0,0
  767,0,1,0,0
  768,0,0,0,0
  769,0,1,0,0
  770,0,1,0,0
  771,0,2,0,0
  772,0,2,0,0
  773,0,2,0,0
  774,0,2,0,1
  775,0,1,0,0
  776,0,1,0,0
  777,0,1,0,1
  778,0,1,0,0
  779,0,1,0,1
  780,0,2,0,1
  781,0,1,0,0
  782,0,2,0,0
  783,0,1,0,0
  784,0,1,0,1
  785,0,1,0,0
  786,0,2,0,0
  787,0,0,0,1
  788,0,0,0,0
  789,0,0,0,0
  790,0,1,0,1
  791,0,1,0,0
  792,0,2,0,0
  793,0,2,0,0
  794,0,2,0,1
  795,0,0,0,0
  796,0,2,0,1
  797,0,1,0,1
  798,0,0,0,0
  799,0,0,0,0
  800,0,2,0,0
  801,0,2,0,0
  802,0,0,0,0
  803,0,1,0,0
  804,0,2,0,1
  805,0,1,0,0
  806,0,1,0,0
  807,0,1,0,1
  808,0,2,0,0
  809,0,2,0,1
  810,0,1,0,1
  811,0,1,0,1
  812,0,1,0,1
  813,0,2,0,0
  814,0,2,0,1
  815,0,1,0,0
  816,0,1,0,0
  817,0,1,0,0
  818,0,2,0,1
  819,0,1,0,0
  820,0,0,0,0
  821,0,1,0,0
  822,0,2,0,0
  823,0,1,0,0
  824,0,0,0,1
  825,0,1,0,0
  826,0,1,0,0
  827,0,1,0,0
  828,0,1,0,1
  829,0,1,0,0
  830,0,0,0,0
  831,0,1,0,0
  832,0,0,0,0
  833,0,1,0,1
  834,0,1,0,1
  835,0,2,0,0
  836,0,1,0,1
  837,0,1,0,0
  838,0,1,0,0
  839,0,1,0,0
  840,0,1,0,0
  841,0,2,0,0
  842,0,2,0,1
  843,0,1,0,0
  844,0,2,0,1
  845,0,0,0,1
  846,0,2,0,1
  847,0,2,0,0
  848,0,0,0,0
  849,0,0,0,0
  850,0,1,0,1
  851,0,2,0,1
  852,0,1,0,0
  853,0,1,0,0
  854,0,1,0,1
  855,0,0,0,0
  856,0,0,0,0
  857,0,1,0,0
  858,0,1,0,0
  859,0,1,0,1
  860,0,0,0,0
  861,0,1,0,1
  862,0,2,0,1
  863,0,1,0,1
  864,0,1,0,1
  865,0,0,0,1
  866,0,2,0,1
  867,0,2,0,1
  868,0,0,0,0
  869,0,1,0,1
  870,0,1,0,1
  871,0,1,0,0
  872,0,0,0,1
  873,0,1,0,1
  874,0,0,0,0
  875,0,1,0,0
  876,0,1,0,1
  877,0,1,0,0
  878,0,1,0,0
  879,0,2,0,1
  880,0,2,0,1
  881,0,1,0,0
  882,0,1,0,0
  883,0,1,0,0
  884,0,1,0,1
  885,0,2,0,0
  886,0,0,0,0
  887,0,1,0,1
  888,0,1,0,1
  889,0,2,0,1
  890,0,1,0,1
  891,0,0,0,0
  892,0,1,0,1
  893,0,0,0,1
  894,0,1,0,0
  895,0,2,0,1
  896,0,1,0,0
  897,0,1,0,0
  898,0,2,0,0
  899,0,1,0,0
  900,0,1,0,0
  901,0,1,0,1
  902,0,0,0,1
  903,0,2,0,1
  904,0,2,0,1
  905,0,1,0,0
  906,0,0,0,1
  907,0,1,0,0
  908,0,2,0,1
  909,0,1,0,0
  910,0,2,0,1
  911,0,2,0,0
  912,0,1,0,1
  913,0,1,0,0
  914,0,1,0,1
  915,0,1,0,0
  916,0,1,0,0
  917,0,1,0,1
  918,0,1,0,1
  919,0,2,0,1
  920,0,0,0,0
  921,0,1,0,0
  922,0,1,0,1
  923,0,1,0,0
  924,0,1,0,0
  925,0,2,0,1
  926,0,1,0,1
  927,0,2,0,0
  928,0,2,0,0
  929,0,2,0,0
  930,0,1,0,0
  931,0,1,0,1
  932,0,1,0,0
  933,0,1,0,0
  934,0,1,0,0
  935,0,1,0,1
  936,0,0,0,1
  937,0,0,0,0
  938,0,0,0,0
  939,0,1,0,1
  940,0,2,0,0
  941,0,1,0,1
  942,0,2,0,1
  943,0,0,0,1
  944,0,1,0,0
  945,0,2,0,0
  946,0,2,0,0
  947,0,1,0,0
  948,0,1,0,0
  949,0,2,0,0
  950,0,2,0,0
  951,0,2,0,0
  952,0,2,0,1
  953,0,1,0,0
  954,0,2,0,1
  955,0,1,0,1
  956,0,1,0,0
  957,0,1,0,0
  958,0,1,0,1
  959,0,0,0,0
  960,0,2,0,1
  961,0,1,0,0
  962,0,2,0,0
  963,0,2,0,0
  964,0,1,0,1
  965,0,1,0,0
  966,0,0,0,0
  967,0,1,0,1
  968,0,1,0,1
  969,0,2,0,0
  970,0,2,0,1
  971,0,2,0,1
  972,0,0,0,0
  973,0,2,0,1
  974,0,0,0,1
  975,0,1,0,0
  976,0,1,0,0
  977,0,2,0,1
  978,0,2,0,0
  979,0,2,0,1
  980,0,2,0,1
  981,0,0,0,1
  982,0,1,0,0
  983,0,2,0,0
  984,0,1,0,0
  985,0,0,0,1
  986,0,1,0,1
  987,0,2,0,0
  988,0,2,0,1
  989,0,1,0,0
  990,0,1,0,0
  991,0,2,0,1
  992,0,2,0,0
  993,0,1,0,1
  994,0,1,0,1
  995,0,1,0,0
  996,0,1,0,1
  997,0,0,0,0
  998,0,2,0,0
  999,0,1,0,1
 1000,0,1,0,0
 1001,0,0,0,0
 1002,0,1,0,1
 1003,0,2,0,1
 1004,0,0,0,1
 1005,0,2,0,0
 1006,0,2,0,0
 1007,0,1,0,0
 1008,0,0,0,0
 1009,0,2,0,0
 1010,0,1,0,0
 1011,0,1,0,0
 1012,0,1,0,0
 1013,0,1,0,0
 1014,0,2,0,0
 1015,0,1,0,0
 1016,0,1,0,1
 1017,0,2,0,1
 1018,0,2,0,1
 1019,0,0,0,1
 1020,0,2,0,1
 1021,0,2,0,0
 1022,0,1,0,1
 1023,0,1,0,0
 1024,0,0,0,1
 1025,0,1,0,0
 1026,0,1,0,0
 1027,0,2,0,0
 1028,0,1,0,1
 1029,0,1,0,0
 1030,0,2,0,0
 1031,0,2,0,1
 1032,0,1,0,0
 1033,0,2,0,0
 1034,0,1,0,0
 1035,0,1,0,1
 1036,0,2,0,0
 1037,0,0,0,1
 1038,0,1,0,0
 1039,0,1,0,1
 1040,0,0,0,1
 1041,0,1,0,0
 1042,0,1,0,1
 1043,0,1,0,1
 1044,0,1,0,0
 1045,0,1,0,1
 1046,0,1,0,0
 1047,0,2,0,0
 1048,0,1,0,0
 1049,0,2,0,1
 1050,0,2,0,1
 1051,0,2,0,1
 1052,0,1,0,1
 1053,0,1,0,1
 1054,0,1,0,1
 1055,0,1,0,1
 1056,0,1,0,0
 1057,0,1,0,1
 1058,0,1,0,1
 1059,0,0,0,1
 1060,0,1,0,1
 1061,0,2,0,0
 1062,0,1,0,0
 1063,0,1,0,0
 1064,0,2,0,1
 1065,0,1,0,1
 1066,0,1,0,0
 1067,0,0,0,1
 1068,0,2,0,1
 1069,0,1,0,1
 1070,0,1,0,0
 1071,0,0,0,0
 1072,0,1,0,0
 1073,0,1,0,1
 1074,0,0,0,0
 1075,0,1,0,0
 1076,0,2,0,1
 1077,0,1,0,0
 1078,0,2,0,1
 1079,0,1,0,0
 1080,0,2,0,0
 1081,0,0,0,0
 1082,0,0,0,0
 1083,0,2,0,1
 1084,0,1,0,1
 1085,0,1,0,1
 1086,0,0,0,1
 1087,0,2,0,1
 1088,0,1,0,1
 1089,0,0,0,0
 1090,0,2,0,1
 1091,0,1,0,1
 1092,0,1,0,1
 1093,0,2,0,1
 1094,0,1,0,1
 1095,0,1,0,0
 1096,0,1,0,1
 1097,0,2,0,0
 1098,0,2,0,0
 1099,0,0,0,1
 1100,0,2,0,0
 1101,0,1,0,0
 1102,0,1,0,1
 1103,0,1,0,1
 1104,0,1,0,0
 1105,0,2,0,0
 1106,0,1,0,1
 1107,0,1,0,0
 1108,0,2,0,0
 1109,0,2,0,1
 1110,0,1,0,0
 1111,0,0,0,0
 1112,0,0,0,0
 1113,0,1,0,0
 1114,0,2,0,0
 1115,0,1,0,0
 1116,0,1,0,0
 1117,0,2,0,0
 1118,0,2,0,1
 1119,0,1,0,1
 1120,0,2,0,0
 1121,0,1,0,0
 1122,0,1,0,0
 1123,0,1,0,0
 1124,0,1,0,0
 1125,0,0,0,0
 1126,0,1,0,0
 1127,0,1,0,0
 1128,0,1,0,1
 1129,0,1,0,0
 1130,0,2,0,1
 1131,0,2,0,1
 1132,0,1,0,1
 1133,0,2,0,1
 1134,0,2,0,0
 1135,0,1,0,0
 1136,0,1,0,0
 1137,0,2,0,1
 1138,0,1,0,0
 1139,0,0,0,1
 1140,0,1,0,0
 1141,0,1,0,0
 1142,0,1,0,0
 1143,0,2,0,1
 1144,0,1,0,0
 1145,0,2,0,1
 1146,0,1,0,0
 1147,0,1,0,0
 1148,0,2,0,1
 1149,0,1,0,0
 1150,0,2,0,0
 1151,0,1,0,0
 1152,0,1,0,1
 1153,0,2,0,0
 1154,0,2,0,1
 1155,0,0,0,0
 1156,0,1,0,0
 1157,0,2,0,1
 1158,0,1,0,0
 1159,0,1,0,0
 1160,0,1,0,0
 1161,0,2,0,0
 1162,0,1,0,0
 1163,0,1,0,0
 1164,0,0,0,1
 1165,0,1,0,1
 1166,0,0,0,1
 1167,0,2,0,0
 1168,0,1,0,1
 1169,0,1,0,1
 1170,0,1,0,0
 1171,0,1,0,0
 1172,0,0,0,1
 1173,0,1,0,1
 1174,0,1,0,0
 1175,0,0,0,0
 1176,0,2,0,0
 1177,0,1,0,1
 1178,0,1,0,1
 1179,0,2,0,1
 1180,0,1,0,0
 1181,0,1,0,1
 1182,0,2,0,1
 1183,0,2,0,1
 1184,0,1,0,1
 1185,0,1,0,0
 1186,0,1,0,0
 1187,0,0,0,0
 1188,0,1,0,1
 1189,0,1,0,0
 1190,0,1,0,0
 1191,0,1,0,1
 1192,0,1,0,0
 1193,0,1,0,1
 1194,0,0,0,0
 1195,0,1,0,0
 1196,0,2,0,0
 1197,0,1,0,0
 1198,0,1,0,0
 1199,0,0,0,1
 1200,0,2,0,0
 1201,0,0,0,1
 1202,0,1,0,1
 1203,0,2,0,0
 1204,0,2,0,0
 1205,0,1,0,0
 1206,0,2,0,1
 1207,0,1,0,1
 1208,0,0,0,0
 1209,0,2,0,0
 1210,0,1,0,0
 1211,0,1,0,0
 1212,0,2,0,1
 1213,0,0,0,0
 1214,0,0,0,0
 1215,0,2,0,0
 1216,0,1,0,0
 1217,0,2,0,1
 1218,0,1,0,1
 1219,0,1,0,0
 1220,0,2,0,1
 1221,0,2,0,0
 1222,0,1,0,0
 1223,0,1,0,0
 1224,0,1,0,1
 1225,0,0,0,0
 1226,0,2,0,1
 1227,0,2,0,0
 1228,0,2,0,0
 1229,0,2,0,0
 1230,0,2,0,0
 1231,0,0,0,0
 1232,0,2,0,1
 1233,0,1,0,1
 1234,0,0,0,0
 1235,0,2,0,1
 1236,0,1,0,0
 1237,0,1,0,1
 1238,0,1,0,0
 1239,0,1,0,1
 1240,0,1,0,1
 1241,0,2,0,0
 1242,0,1,0,0
 1243,0,0,0,1
 1244,0,0,0,1
 1245,0,1,0,0
 1246,0,1,0,1
 1247,0,1,0,0
 1248,0,2,0,0
 1249,0,1,0,0
