sample	newcode	betay1	betay2	betay3	betay4	betay5	betay6	betay7	betay8	betay9	betay10	betay11	betay12
59	4	-.90671998	-.94686002	-.92878997	-.92619002	-.93122	-.92093003	-.91342998	-.90398997	-.94151998	-.92062002	-.93826997	-.89947999
59	5	-1.281	-1.3031	-1.2757	-1.2657	-1.276	-1.2505	-1.2328	-1.2248	-1.2584	-1.2242	-1.2295001	-1.192
59	6	-.87817001	-.84709001	-.81498998	-.81932002	-.79206002	-.79250002	-.79104	-.78127003	-.77771997	-.75433999	-.75085002	-.71051002
59	7	-1.1098	-1.0874	-1.0761	-1.0389	-1.0405	-1.0405	-1.0454	-1.0684	-1.0571001	-1.0297	-1.0118999	-.97292
59	8	-.82082999	-.82696003	-.82402998	-.81242001	-.81130999	-.79738998	-.79382002	-.79872	-.80849999	-.77956998	-.78242999	-.73790997
59	9	-1.1321	-1.1365	-1.1404001	-1.1296999	-1.1452	-1.1561	-1.1593	-1.1597	-1.163	-1.1558	-1.1803	-1.1378
59	10	-1.1706001	-1.1892	-1.1788	-1.2027	-1.2186	-1.2277	-1.2133	-1.1899	-1.1924	-1.2079	-1.2102	-1.1679
59	11	-.93048	-.92892998	-.92984003	-.93199998	-.93471003	-.93835998	-.92811	-.92593002	-.92558998	-.93378001	-.94279999	-.89780003
59	12	-.68445998	-.67947	-.68610001	-.66562003	-.68203002	-.70761001	-.67773998	-.64739001	-.64744997	-.65293998	-.66141999	-.59682
59	13	-.91218001	-.88486999	-.89780998	-.89380002	-.90243	-.90723002	-.90415001	-.91267997	-.90612	-.88202	-.86847001	-.82767999
59	14	-.75678998	-.73553997	-.74144	-.73910999	-.75926	-.76713997	-.74039	-.71529001	-.73979998	-.71687001	-.72114998	-.70753998
59	15	-.85342002	-.84140003	-.82841998	-.79469001	-.81588	-.79938	-.77844	-.81765997	-.78865999	-.78514999	-.79167998	-.78066999
59	16	-1.4254	-1.418	-1.401	-1.3807	-1.3868999	-1.3838	-1.3678	-1.3645	-1.3451999	-1.3584	-1.3132	-1.2912
59	17	-.85916001	-.86470997	-.83372998	-.80668998	-.82574999	-.81095999	-.78241998	-.79983002	-.81656998	-.80984002	-.81950003	-.79404998
59	18	-1.0089	-1.0146	-.99216998	-.99300998	-1.0028	-.99454999	-.98754001	-1	-1.0142	-1.0073	-.98629999	-.96445
59	19	-1.3095	-1.2991	-1.2787	-1.2677	-1.2634	-1.2569	-1.2139	-1.2173001	-1.2205	-1.1979001	-1.1646	-1.1477
59	20	-1.8839	-1.8753	-1.8735	-1.8534	-1.8861001	-1.8746001	-1.8469	-1.8624001	-1.8589	-1.8368	-1.8518	-1.837
59	21	-1.8882999	-1.8925	-1.8749	-1.8592	-1.859	-1.8673	-1.8565	-1.8696001	-1.8773	-1.8609	-1.8595001	-1.8396
59	22	-.84135997	-.83168	-.82204998	-.81142002	-.81784999	-.81904	-.81564999	-.82029998	-.83293998	-.82433999	-.80958003	-.7705
59	23	-1.0079	-1.0049	-1.0362999	-.98683	-1.0184	-1.0114	-1.0124	-.99937999	-1.0002	-1.0024	-1.0124	-.96670997
59	24	-1.9654	-1.933	-1.92	-1.9127001	-1.9043	-1.9085	-1.883	-1.8777	-1.8684	-1.8638999	-1.8394001	-1.8002
59	25	-1.3637	-1.3635	-1.3786	-1.3705	-1.396	-1.4089	-1.4184	-1.4138	-1.4375	-1.4169	-1.4252	-1.3579
59	26	-.80141002	-.81612998	-.79800999	-.78259999	-.80409002	-.81145	-.79029	-.75834	-.74359	-.72083998	-.71362001	-.70955002
59	27	-.66263002	-.64929003	-.64648998	-.62923998	-.65630001	-.63962001	-.60390002	-.61988002	-.63347	-.64389998	-.65177	-.63543999
59	28	-1.3433	-1.4069999	-1.4136	-1.4416	-1.4577	-1.4577	-1.4338	-1.444	-1.4771	-1.5384001	-1.4681	-1.4259
59	29	-1.0613	-1.0515	-1.0312999	-1.0082	-1.0227	-.98293	-.94458997	-.92885	-.93997002	-.94319999	-.95462	-.92483997
59	30	-.86685002	-.91417998	-.89982998	-.91285002	-.90941	-.90328002	-.88213998	-.82257003	-.87147999	-.87419999	-.88375002	-.85316002
59	31	-1.61	-1.6698999	-1.6502	-1.6582	-1.6677001	-1.6602	-1.6365	-1.5427001	-1.6036	-1.6224999	-1.6016001	-1.5878
59	32	-1.0768	-1.1165	-1.0869	-1.0802	-1.0861	-1.0765001	-1.056	-1.0224	-1.0622	-1.0366	-1.0374	-1.0621001
59	33	-.88867003	-.86036003	-.83882999	-.83254999	-.82687998	-.82731003	-.79123002	-.78569001	-.76929998	-.75977999	-.76547998	-.74936998
59	34	-1.5683	-1.566	-1.5538	-1.554	-1.5538	-1.5447	-1.5386	-1.5309	-1.508	-1.4918	-1.4780999	-1.4637001
59	35	-1.176	-1.1599	-1.1344	-1.1276	-1.1248	-1.1224	-1.1052999	-1.0985	-1.0833	-1.0763	-1.067	-1.0513999
59	36	-1.2251	-1.2096	-1.181	-1.1819	-1.1775	-1.179	-1.1648999	-1.1592	-1.1403	-1.1398	-1.1322	-1.1184
59	37	-1.7322	-1.7431	-1.7244999	-1.7408	-1.7374001	-1.7378	-1.6941	-1.6739	-1.6681	-1.624	-1.5979	-1.5598
59	38	-1.5033	-1.5025001	-1.4825	-1.4977	-1.5107	-1.5163	-1.4954	-1.4938999	-1.4761	-1.4464	-1.4266	-1.3901
58	1	-.55032998	-.58012003	-.57326001	-.54677999	-.57732999	-.58021998	-.56142998	-.54074001	-.54654002	-.53612	-.52983999	-.52581
58	2	-.43939	-.44069001	-.43384999	-.40908	-.42873001	-.39899999	-.38306001	-.38495001	-.41718	-.39750999	-.40764999	-.38223001
58	3	-.78789997	-.81107998	-.78941	-.76971	-.77534997	-.76415002	-.74958003	-.74066001	-.78162998	-.76024997	-.77168	-.73645997
58	4	-.93721002	-.98220998	-.96135002	-.9598	-.95963001	-.95135999	-.94739002	-.93346	-.97510999	-.95744997	-.97043997	-.93409002
58	5	-1.3085001	-1.3328	-1.3028001	-1.2901	-1.2975	-1.275	-1.2508	-1.245	-1.2898999	-1.2498	-1.25	-1.2122
58	6	-.85115999	-.82147998	-.80356997	-.79860997	-.77814001	-.77977002	-.78451002	-.78957999	-.76782	-.76156998	-.73763001	-.71333998
58	7	-1.1411	-1.1191	-1.109	-1.0714999	-1.0716	-1.0724	-1.0789	-1.0967	-1.0844001	-1.0606	-1.0388	-1.0007
58	8	-.81402999	-.82021999	-.81971002	-.80405998	-.80642003	-.79417002	-.79615003	-.79816002	-.80452001	-.77649999	-.77657002	-.73566997
58	9	-1.1087	-1.1201	-1.1217	-1.1113	-1.1274	-1.1312	-1.1399	-1.1443	-1.1407	-1.1435	-1.156	-1.1168
58	10	-1.1253	-1.1267999	-1.1155	-1.131	-1.1515	-1.1593	-1.1391	-1.1311001	-1.1299	-1.1399	-1.1447999	-1.1023
58	11	-.89793003	-.90118003	-.90134001	-.90206999	-.90915	-.91039002	-.90144998	-.89616001	-.89586997	-.90494001	-.91100001	-.87023002
58	12	-.72192001	-.72776002	-.73003	-.71170998	-.72534001	-.74049002	-.71173	-.69967997	-.69439	-.69067001	-.70617998	-.63603002
58	13	-.93278998	-.90985	-.92435998	-.92045999	-.92607999	-.92909002	-.92635	-.93892998	-.92829001	-.90978003	-.89644998	-.85066998
58	14	-.73122001	-.7137	-.72014999	-.71512997	-.73936999	-.74760002	-.71013999	-.69691002	-.71877003	-.68856001	-.70049	-.67830002
58	15	-.88388997	-.87571001	-.85847002	-.82782	-.83288997	-.83380997	-.80901003	-.83533001	-.81772	-.81247002	-.82678002	-.79591
58	16	-1.3672	-1.359	-1.3412	-1.3238	-1.3309	-1.3227	-1.3139	-1.3091	-1.291	-1.307	-1.2641	-1.2377
58	17	-.78855002	-.79114002	-.76125002	-.73223001	-.75005001	-.73720998	-.71044999	-.72693002	-.74033999	-.73913002	-.74627	-.73014998
58	18	-1.0404	-1.0455	-1.0216	-1.0258	-1.0304	-1.0195	-1.0153	-1.0287	-1.0421	-1.0368	-1.0168999	-.99616998
58	19	-1.3365999	-1.3278	-1.3121001	-1.2975	-1.2927999	-1.289	-1.248	-1.2502	-1.252	-1.2307	-1.1975	-1.1755
58	20	-1.8652	-1.8487	-1.8522	-1.831	-1.8636	-1.8478	-1.8279999	-1.8414	-1.8374	-1.8235	-1.8341	-1.8164999
58	21	-1.9137	-1.9152	-1.902	-1.8818001	-1.8854001	-1.8952	-1.8858	-1.893	-1.8997999	-1.8856	-1.8874	-1.8665
58	22	-.87301999	-.86040002	-.85598999	-.85290003	-.85443002	-.86132997	-.85968	-.85693997	-.86449999	-.86294001	-.84841001	-.80633998
58	23	-.99515998	-.99852002	-1.0238	-.96863002	-.9982	-.99728	-1.001	-.99599999	-.98853999	-.99258	-.99188	-.96265
58	24	-1.9714	-1.9375	-1.9244	-1.916	-1.9089	-1.9117	-1.8855	-1.8772	-1.8674999	-1.8665	-1.8381	-1.801
58	25	-1.3657	-1.367	-1.3812	-1.3685	-1.3899	-1.4114	-1.418	-1.4078	-1.4348	-1.4057	-1.4217	-1.3598
58	26	-.88014001	-.89661998	-.87756997	-.86891001	-.88947999	-.89863002	-.86691999	-.83739001	-.82463998	-.80826002	-.80098999	-.79013997
58	27	-.70063001	-.69568998	-.69383001	-.6735	-.69893003	-.68349999	-.64974999	-.66123998	-.676	-.68155998	-.69314998	-.68137997
58	28	-1.3364	-1.404	-1.4098001	-1.437	-1.4548	-1.4557	-1.4243	-1.4383	-1.4792	-1.5347	-1.456	-1.4141999
58	29	-.98802	-.97991002	-.95374	-.93224001	-.94300002	-.90552002	-.86887002	-.85777998	-.86252999	-.87127	-.87937999	-.84944999
58	30	-.87628001	-.93131	-.91079998	-.92163002	-.92434001	-.92106003	-.89890999	-.84261	-.89108998	-.88866001	-.90210998	-.87401998
58	31	-1.5417	-1.5994	-1.5868	-1.5884	-1.5982	-1.5898	-1.5700001	-1.4755	-1.5319	-1.5470999	-1.5312001	-1.5218
58	32	-1.0343	-1.0747	-1.0484999	-1.0357	-1.0413001	-1.0412	-1.0167	-.9788	-1.0228	-.99712998	-.99735999	-1.0185
58	33	-.89399999	-.86751997	-.83565998	-.83077002	-.83103001	-.8312	-.79342997	-.78372997	-.76424003	-.75660002	-.76196003	-.75220001
58	34	-1.6064	-1.604	-1.5944	-1.597	-1.5961	-1.5831	-1.5775	-1.5674	-1.548	-1.5273	-1.5152	-1.501
58	35	-1.1467	-1.1338	-1.1066999	-1.0996	-1.0997	-1.098	-1.0807	-1.0732	-1.0574	-1.0501	-1.04	-1.023
58	36	-1.2178	-1.2062	-1.1725	-1.1786	-1.1736	-1.1709	-1.1573	-1.1488	-1.1302	-1.1325999	-1.1239001	-1.1109999
58	37	-1.7295001	-1.7381001	-1.7183	-1.7352999	-1.7372	-1.7376	-1.6916	-1.6655999	-1.6538	-1.6054	-1.5937999	-1.5488
58	38	-1.4762	-1.4744	-1.4541	-1.4699	-1.4815	-1.4849	-1.4658999	-1.4657	-1.4486001	-1.415	-1.3982	-1.3637
57	1	-.69567001	-.71719003	-.72482997	-.69645	-.71934998	-.72649002	-.71395999	-.68759	-.69906998	-.68470001	-.68474001	-.66895998
57	2	-.45047	-.44692001	-.43974	-.42838001	-.43768001	-.41104001	-.39883	-.39469999	-.43134999	-.41448	-.42831001	-.40572
57	3	-.82663	-.84906	-.82362998	-.79917997	-.81076002	-.80058002	-.78325999	-.77394998	-.8118	-.79061002	-.79637998	-.77156001
57	4	-.91812998	-.96708	-.94736999	-.94160002	-.94369	-.93886	-.93074	-.92016	-.95845997	-.94177997	-.96153003	-.91576999
57	5	-1.3036	-1.3288	-1.2972	-1.2884001	-1.2889	-1.2706	-1.2539999	-1.2427	-1.2849	-1.2443	-1.2462	-1.2057
57	6	-.85312003	-.82464999	-.79003	-.78817999	-.759	-.77039999	-.77285999	-.76907998	-.76296002	-.74759001	-.73351997	-.70352
57	7	-1.1224	-1.0975	-1.0896	-1.0513999	-1.0531	-1.0508	-1.0596	-1.0827	-1.0704	-1.0401	-1.0182	-.98404002
57	8	-.86129999	-.86552	-.86554003	-.85009003	-.85267001	-.83776999	-.83919001	-.84393001	-.84996998	-.82314998	-.82236999	-.78625
57	9	-1.0824	-1.0965	-1.0978	-1.0931	-1.0951	-1.1137	-1.1192	-1.1161	-1.1257	-1.1185	-1.1334	-1.0989
57	10	-1.1644	-1.1778001	-1.17	-1.1842999	-1.2111	-1.2235	-1.2067	-1.1806	-1.1805	-1.1963	-1.1913	-1.1523
57	11	-.90543002	-.90860999	-.90784001	-.90943003	-.91724998	-.91799003	-.90564001	-.90319997	-.90289998	-.91143	-.91851002	-.87586999
57	12	-.76525998	-.76134998	-.76340002	-.74678999	-.76884001	-.77636999	-.74880999	-.73262	-.73422998	-.73610002	-.75082999	-.69069999
57	13	-.95344001	-.92581999	-.93682998	-.92877001	-.94114	-.94295001	-.94313997	-.95411003	-.94256997	-.91983998	-.90836	-.86721998
57	14	-.82367003	-.80851001	-.81023997	-.81061	-.82086998	-.82687002	-.79692	-.78443998	-.81158	-.78438002	-.77884001	-.76582003
57	15	-.84368998	-.83925003	-.82187998	-.78390002	-.79688001	-.79754001	-.76963001	-.80076998	-.78653997	-.77850002	-.78881001	-.75937003
57	16	-1.3798	-1.3672	-1.3494	-1.3316	-1.3404	-1.3306	-1.325	-1.3150001	-1.3025	-1.3153	-1.2744	-1.2454
57	17	-.90509999	-.90671003	-.87544	-.84192997	-.86635	-.85279	-.81932002	-.83977002	-.85775	-.84619999	-.85363001	-.83142
57	18	-1.0528001	-1.0601	-1.0372	-1.0355	-1.0443	-1.0382	-1.033	-1.0438	-1.0553	-1.0496	-1.028	-1.0089999
57	19	-1.3408999	-1.331	-1.3105	-1.2973	-1.2992001	-1.2883	-1.247	-1.2515	-1.2501	-1.2282	-1.1964999	-1.1797
57	20	-1.8716	-1.8706	-1.8648	-1.8408999	-1.8706	-1.8616	-1.8406	-1.8537	-1.8494	-1.83	-1.8389	-1.8214
57	21	-1.9211	-1.9186	-1.9098001	-1.8874	-1.8947999	-1.906	-1.8941	-1.897	-1.91	-1.8923	-1.8896	-1.8697
57	22	-.83125001	-.81914002	-.80851001	-.80646002	-.80751997	-.81519997	-.81225997	-.81282002	-.82876998	-.81480002	-.80159998	-.76499999
57	23	-.96543002	-.96227998	-.98802	-.94349003	-.97064	-.96458	-.96941	-.95590001	-.95656002	-.96256	-.96338999	-.92742997
57	24	-1.997	-1.9651999	-1.9497	-1.9471999	-1.939	-1.9381	-1.9153	-1.9051	-1.8964	-1.9017	-1.8702	-1.8315001
57	25	-1.3551	-1.3604	-1.39	-1.3751	-1.3873	-1.4136	-1.4164	-1.4079	-1.4286	-1.4031	-1.4191	-1.3586
57	26	-.86527997	-.87094003	-.84859997	-.83859998	-.87119001	-.87211001	-.83798999	-.81419998	-.79777998	-.77732003	-.76840001	-.75989997
57	27	-.63849002	-.63050997	-.62224001	-.61631	-.64608997	-.62580001	-.58429003	-.59802002	-.61676002	-.62778002	-.63530999	-.60808003
57	28	-1.2861	-1.3533	-1.3504	-1.3857	-1.4057	-1.3996	-1.37	-1.3997999	-1.4349999	-1.507	-1.4068	-1.3715
57	29	-1.0014	-1.0021	-.97937	-.95608997	-.96381998	-.92883998	-.88532001	-.87466002	-.88305998	-.89217001	-.90627998	-.87765998
57	30	-.85781002	-.90252	-.88659	-.90028	-.90219003	-.89187998	-.87105	-.81128001	-.86571997	-.86338001	-.87787998	-.85225999
57	31	-1.6078	-1.6639	-1.6433001	-1.6525	-1.66	-1.6529	-1.6322	-1.539	-1.5955	-1.6164	-1.5944	-1.5836
57	32	-1.0763	-1.1229	-1.0971	-1.0845	-1.0853	-1.0880001	-1.0642999	-1.025	-1.0642	-1.0369	-1.0424	-1.0658
57	33	-.79895002	-.78145999	-.74722999	-.73427999	-.73474002	-.73931003	-.70039999	-.69788003	-.67395002	-.67115998	-.67405999	-.65802997
57	34	-1.5875	-1.586	-1.5771	-1.5765001	-1.5757999	-1.5654	-1.5591	-1.5496	-1.5290999	-1.5105	-1.4973	-1.4836
57	35	-1.1336	-1.1202	-1.0927	-1.085	-1.0836	-1.0843	-1.0618	-1.0582	-1.041	-1.0366	-1.025	-1.0114
57	36	-1.2408	-1.2226	-1.1948	-1.2005	-1.192	-1.1933	-1.1798	-1.1698	-1.152	-1.1547	-1.1473	-1.1307
57	37	-1.7247	-1.7371	-1.7187001	-1.7355	-1.7344	-1.7339	-1.6884	-1.6719	-1.6662	-1.6163	-1.5869	-1.546
57	38	-1.4877	-1.4821	-1.4637001	-1.4793	-1.489	-1.4936	-1.4751	-1.4744999	-1.457	-1.4239	-1.4035	-1.3726
56	1	-.64639002	-.66755003	-.66543001	-.64526999	-.66956002	-.67694002	-.66193002	-.63586003	-.64696997	-.63024002	-.62844002	-.62687999
56	2	-.52188998	-.51661998	-.50351	-.48894	-.50261998	-.48333001	-.46805	-.47011	-.50792003	-.48111001	-.50006998	-.47433999
56	3	-.82296002	-.84319001	-.81725001	-.79219002	-.80562001	-.79110003	-.77947003	-.76635998	-.80265999	-.78754997	-.78887999	-.76318997
56	4	-.88348001	-.92759001	-.90380001	-.90947002	-.90916002	-.90070999	-.89511001	-.88599998	-.92106003	-.898	-.91852999	-.88323998
56	5	-1.28	-1.3002	-1.2766	-1.2639	-1.266	-1.2463	-1.227	-1.217	-1.2553999	-1.2173001	-1.2226	-1.1845
56	6	-.78909999	-.76783001	-.74199998	-.74046999	-.72280997	-.72487998	-.71853	-.72749001	-.70951003	-.68915999	-.67790002	-.64011002
56	7	-1.0844001	-1.0592	-1.0503	-1.0118001	-1.0132999	-1.0196	-1.0232	-1.0361	-1.0303	-1.0039999	-.98335999	-.94255
56	8	-.84618998	-.85119998	-.85023999	-.83543003	-.83200997	-.81821001	-.81740999	-.82304001	-.82554001	-.79900002	-.80034	-.76163
56	9	-1.0839	-1.0869	-1.0962	-1.0883	-1.1005	-1.1068	-1.1192	-1.1142	-1.1283	-1.1248	-1.1381	-1.0925
56	10	-1.0872999	-1.0966001	-1.0865	-1.1116	-1.1283	-1.1368999	-1.1247	-1.1003	-1.096	-1.1128	-1.11	-1.0613
56	11	-.90991002	-.91012001	-.91418999	-.91487998	-.92005002	-.92347997	-.91303003	-.90783	-.90314001	-.91803002	-.92088997	-.88178998
56	12	-.68412	-.68364	-.69331998	-.67570001	-.69515997	-.70463002	-.67690003	-.66148001	-.66058999	-.66008002	-.66001999	-.60737002
56	13	-.92658001	-.89512998	-.91135001	-.9066	-.91789001	-.91775	-.91769999	-.93339998	-.91895002	-.89723003	-.89125001	-.84996003
56	14	-.77034998	-.74923998	-.75212002	-.7471	-.77367002	-.77867001	-.75621003	-.73417002	-.76213998	-.73653001	-.73708999	-.71482998
56	15	-.80409998	-.78852999	-.77416003	-.73452997	-.75410002	-.74057001	-.72694999	-.75734001	-.73356998	-.73799998	-.73830003	-.71888
56	16	-1.4144	-1.4037	-1.3851	-1.3645	-1.3733	-1.369	-1.3578	-1.3548	-1.3421	-1.3506	-1.3067	-1.2782
56	17	-.81424999	-.81	-.77824003	-.74741	-.77385002	-.75998998	-.73572999	-.74651003	-.76103997	-.76036	-.76415998	-.73626
56	18	-1.0497	-1.0511	-1.0283	-1.0328	-1.0387	-1.0306	-1.0276	-1.0359	-1.0494	-1.0401	-1.0257	-1.0036
56	19	-1.334	-1.3264	-1.3068	-1.2941999	-1.2918	-1.2874	-1.245	-1.2479	-1.2506	-1.2256	-1.1945	-1.1774
56	20	-1.8767	-1.8694	-1.869	-1.8426	-1.8721	-1.8622	-1.8418	-1.8536	-1.8467	-1.8303	-1.8383	-1.8265001
56	21	-1.9115	-1.9181	-1.9004	-1.8801	-1.8859	-1.8937	-1.8864	-1.887	-1.8979	-1.8846	-1.8841	-1.8662
56	22	-.83191001	-.81445003	-.81269997	-.80364001	-.81089997	-.81071001	-.80927998	-.81573999	-.83336997	-.8222	-.81090999	-.76665998
56	23	-.97014999	-.97643	-.99294001	-.94711	-.97504997	-.97371	-.96894997	-.96044999	-.96357	-.96666998	-.96991998	-.93549001
56	24	-1.9757	-1.9463	-1.9297	-1.92	-1.9153	-1.9189	-1.8942	-1.8848	-1.876	-1.8766	-1.8505	-1.8071001
56	25	-1.3168	-1.3241	-1.3457	-1.3332	-1.3519	-1.3755	-1.3803999	-1.3708	-1.4032	-1.3763	-1.3846	-1.3181
56	26	-.87915999	-.89582002	-.86702001	-.86219001	-.88770002	-.89104003	-.85535002	-.83481002	-.81737	-.80133998	-.78353	-.77788001
56	27	-.69713998	-.6825	-.66750997	-.65968001	-.68444002	-.66859001	-.63472998	-.64835	-.66355997	-.67245001	-.68615001	-.66351998
56	28	-1.308	-1.3709	-1.3765	-1.4083	-1.4238	-1.4251	-1.3985	-1.4012001	-1.449	-1.5071	-1.4255	-1.3812
56	29	-1.0301	-1.0252	-.99366999	-.96956003	-.98392999	-.94817001	-.90454	-.89170003	-.90205997	-.90860999	-.92205	-.89655
56	30	-.82230002	-.87365001	-.85585999	-.86746001	-.87049001	-.86967999	-.84328997	-.78380001	-.83552003	-.83471	-.84516001	-.82002997
56	31	-1.5619	-1.6234	-1.6073999	-1.6125	-1.6267	-1.6217	-1.5872	-1.5051	-1.5607001	-1.581	-1.5582	-1.5491
56	32	-1.0269001	-1.0667	-1.0415	-1.0347	-1.039	-1.0351	-1.0128	-.97767001	-1.0204999	-.98861003	-.98996001	-1.0129
56	33	-.94876999	-.92891997	-.89604998	-.88861001	-.87759	-.88681	-.85952002	-.84713	-.82029998	-.81625003	-.82050002	-.80825001
56	34	-1.5805	-1.5783	-1.567	-1.5678	-1.5688	-1.557	-1.55	-1.5427001	-1.5223	-1.5038	-1.4902	-1.4744999
56	35	-1.1505001	-1.1339999	-1.1102	-1.1006	-1.0983	-1.101	-1.0775	-1.0728	-1.0526	-1.05	-1.0407	-1.0226001
56	36	-1.2252001	-1.2082	-1.1751	-1.183	-1.1805	-1.1775	-1.1651	-1.1588	-1.1403	-1.1409	-1.1319	-1.1176
56	37	-1.72	-1.7323999	-1.7147	-1.7272	-1.7289	-1.7293	-1.6875	-1.6673	-1.659	-1.6119	-1.5868	-1.5424
56	38	-1.4858	-1.4859	-1.4664	-1.4813	-1.4924999	-1.4973	-1.4775	-1.4772	-1.4608999	-1.4275	-1.408	-1.3767999
55	1	-.59398001	-.62401003	-.62127	-.60481	-.62024999	-.62305999	-.60430998	-.59109002	-.59947002	-.57932001	-.58126998	-.57242
55	2	-.52759999	-.52625	-.52090001	-.49733999	-.51310998	-.48345	-.46675	-.46939	-.50884998	-.49290001	-.49614999	-.46496001
55	3	-.83037001	-.84723002	-.82568002	-.80348998	-.81387001	-.80176997	-.78575999	-.77504998	-.81533998	-.78684002	-.79258001	-.76964003
55	4	-.92467999	-.96710998	-.95256001	-.94559997	-.94687003	-.94379002	-.93603998	-.92174	-.96359998	-.94709003	-.95714003	-.92425001
55	5	-1.3138	-1.3396	-1.3015	-1.2975	-1.2975	-1.2792	-1.2594	-1.2527	-1.2969	-1.2538	-1.261	-1.2298
55	6	-.82871997	-.80979002	-.76880997	-.76652002	-.74927998	-.73537999	-.74238998	-.74597001	-.72841001	-.72007	-.69420999	-.67812997
55	7	-1.1654	-1.1397001	-1.1266	-1.0908	-1.091	-1.0993	-1.0992	-1.1201	-1.1102999	-1.0832	-1.0622	-1.022
55	8	-.78403997	-.78820997	-.78533	-.77350998	-.77423	-.75931001	-.75968999	-.76247001	-.76887	-.74172997	-.74327999	-.69788003
55	9	-1.0834	-1.0829	-1.0977	-1.0831	-1.0918	-1.1066	-1.1187	-1.115	-1.1232001	-1.1108	-1.127	-1.0918
55	10	-1.0825	-1.1092	-1.1052999	-1.1169	-1.1353	-1.1457	-1.1209	-1.105	-1.1077	-1.1152	-1.1152	-1.0809
55	11	-.91000998	-.91355002	-.91197002	-.91491997	-.92072999	-.92326999	-.91049999	-.90438002	-.90283	-.91750997	-.91908002	-.88125002
55	12	-.73374999	-.74483001	-.74168003	-.71842003	-.73513001	-.74895	-.72601998	-.71218997	-.69967997	-.71291	-.71196997	-.65970999
55	13	-.94370002	-.92098999	-.92567998	-.92439002	-.93450999	-.93843001	-.93756002	-.94865	-.94339001	-.91692001	-.90439999	-.86307001
55	14	-.70639998	-.68910003	-.69802999	-.69454998	-.70717001	-.72239	-.69641	-.67872	-.70291001	-.66799003	-.68023002	-.65581
55	15	-.78895003	-.77171999	-.75895	-.72114003	-.73820001	-.73158997	-.71193999	-.73693001	-.72588998	-.72336	-.72973001	-.70902997
55	16	-1.42	-1.4062999	-1.3924	-1.372	-1.374	-1.367	-1.3565	-1.3566999	-1.3404	-1.3530999	-1.308	-1.285
55	17	-.84315002	-.84285998	-.81396002	-.78456998	-.80743003	-.79671001	-.76099998	-.77914	-.79367	-.79591	-.79856002	-.76988
55	18	-1.0386	-1.0431	-1.0183001	-1.0245	-1.0283	-1.021	-1.0188	-1.0287	-1.0432	-1.0365	-1.0149	-.99493003
55	19	-1.3355	-1.3264	-1.3078001	-1.2965	-1.2922	-1.286	-1.2458	-1.2482001	-1.2488	-1.2227	-1.1912	-1.1753
55	20	-1.8404	-1.8309	-1.8331	-1.8072	-1.8433	-1.8301001	-1.8068	-1.8206	-1.8156	-1.8024	-1.8079	-1.7905
55	21	-1.9028	-1.9057	-1.8929	-1.8704	-1.8767999	-1.883	-1.8734	-1.8809	-1.8882999	-1.8694	-1.8759	-1.8522
55	22	-.87791002	-.86315	-.86001003	-.85009003	-.85724998	-.86001998	-.86039001	-.86374998	-.87278998	-.85790002	-.84956002	-.81063002
55	23	-1.0211999	-1.0236	-1.0504	-.99963999	-1.0294	-1.0233999	-1.0288	-1.0202	-1.0168999	-1.0166	-1.0194	-.98869002
55	24	-2.0085001	-1.9764	-1.96	-1.9548	-1.9463	-1.9495	-1.9242001	-1.9151	-1.9086	-1.9028	-1.8784	-1.8401999
55	25	-1.3269	-1.3276	-1.3425	-1.3299	-1.3612	-1.3765	-1.3746001	-1.3724999	-1.3929	-1.3687	-1.3852	-1.3151
55	26	-.89467001	-.91083997	-.89231002	-.87632	-.90046	-.90673	-.86873001	-.85127997	-.83712	-.81177002	-.80383003	-.80017
55	27	-.62506002	-.61355001	-.61241001	-.60342002	-.62041003	-.60865998	-.56806999	-.57871997	-.59615999	-.60777998	-.61834002	-.59656
55	28	-1.3001	-1.3528	-1.3629	-1.3914	-1.4078	-1.4095	-1.3815	-1.3989	-1.4356	-1.4974999	-1.4170001	-1.3598
55	29	-1.0115	-1.0025001	-.98355001	-.95403999	-.96397001	-.93223	-.88678002	-.88154	-.88888001	-.89380002	-.90561002	-.8818
55	30	-.85013998	-.89612001	-.87848002	-.89024001	-.89197999	-.88668001	-.86290002	-.80250001	-.85272002	-.85031003	-.86590999	-.84042001
55	31	-1.6264	-1.6837	-1.6756999	-1.6748	-1.6914001	-1.6773	-1.6526	-1.5664999	-1.6276	-1.6398	-1.6251	-1.6098
55	32	-1.038	-1.0845	-1.0563	-1.0434	-1.0481	-1.0453	-1.0211999	-.98953998	-1.0305001	-1.0013	-1.0038	-1.0218
55	33	-.81118	-.78960001	-.75879002	-.75101	-.74711001	-.75489998	-.72105998	-.71473998	-.69336998	-.68229997	-.69559997	-.67979002
55	34	-1.5999	-1.5980999	-1.5881	-1.5887001	-1.5858001	-1.5749	-1.5706	-1.5599999	-1.5383	-1.5211999	-1.5082	-1.493
55	35	-1.1516	-1.1322	-1.1064	-1.0961	-1.0964	-1.1003	-1.0753	-1.0711	-1.054	-1.0482	-1.0394	-1.0243
55	36	-1.2386	-1.2229	-1.1936001	-1.1955	-1.1955	-1.1916	-1.1812	-1.1739	-1.1561	-1.1566	-1.147	-1.1338
